ner_id,link,title,doi
868,https://dl.acm.org/doi/10.1145/3322134.3322150,Big Data and Higher Vocational and Technical Education: Green Food and Its Industry Orientation,10.1145/3322134.3322150
869,https://dl.acm.org/doi/10.1145/3341620.3341630,"The Role of Big Data, Data Science and Data Analytics in Financial Engineering",10.1145/3341620.3341630
874,https://dl.acm.org/doi/10.1145/3627377.3627400,Research on Crime Prevention and Control Based on Big Data Method,10.1145/3627377.3627400
876,https://dl.acm.org/doi/10.1145/3588921,Runtime Variation in Big Data Analytics,10.1145/3588921
881,https://dl.acm.org/doi/10.1145/3372938.3372977,Smart Connection of User Profiles in a Big Data Context,10.1145/3372938.3372977
885,https://dl.acm.org/doi/10.1145/3565291.3565298,Research and Application of Grey Factor Analysis in Big Data Analytics,10.1145/3565291.3565298
887,https://dl.acm.org/doi/10.1145/3003733.3003767,Signal Processing Techniques Restructure The Big Data Era,10.1145/3003733.3003767
890,https://dl.acm.org/doi/10.1145/3230348.3230368,Twitter Data Classification Using Big Data Technologies,10.1145/3230348.3230368
894,https://dl.acm.org/doi/10.1145/2331042.2331054,Big data and internships at Cloudera,10.1145/2331042.2331054
900,https://dl.acm.org/doi/10.1145/3436286.3436404,Application of Artificial Intelligence and Big Data Technology in Digital Marketing,10.1145/3436286.3436404
903,https://dl.acm.org/doi/10.1145/3568562.3568667,Big Data Knowledge Acquisition Platform for Smart Farming,10.1145/3568562.3568667
909,https://dl.acm.org/doi/10.1145/3348400.3348414,The Impact of Big Data on Health Care Services in Australia: Using Big Data Analytics to Categorise and Deal with Patients,10.1145/3348400.3348414
913,https://dl.acm.org/doi/10.1145/3379247.3379298,Application Analysis of Big Data Technology in Feeding Industry,10.1145/3379247.3379298
916,https://dl.acm.org/doi/10.1145/3386415.3386964,Study on Clustering Computing Methods of Big Data,10.1145/3386415.3386964
920,https://dl.acm.org/doi/10.1145/2448917.2448925,Visual rhetoric and big data: design of future communication,10.1145/2448917.2448925
922,https://dl.acm.org/doi/10.1145/2743065.2743099,"Perspectives, Motivations and Implications Of Big Data Analytics",10.1145/2743065.2743099
929,https://dl.acm.org/doi/10.1145/2896825.2896838; https://ieeexplore.ieee.org/document/7811391/,Understanding quality requirements in the context of big data systems,10.1145/2896825.2896838
933,https://dl.acm.org/doi/10.1145/3168390.3168425,Measurement Metric Proposed For Big Data Analytics System,10.1145/3168390.3168425
939,https://dl.acm.org/doi/10.1145/3206157.3206177,Language E-learning based on Learning Analytics in Big Data Era,10.1145/3206157.3206177
941,https://dl.acm.org/doi/10.1145/3130218.3130236,Adaptive Manycore Architectures for Big Data Computing,10.1145/3130218.3130236
948,https://dl.acm.org/doi/10.1145/3265689.3265706,Impacts of Big Data on Data Mining Research: An Empirical Study of Chinese Journals,10.1145/3265689.3265706
950,https://dl.acm.org/doi/10.1145/3277104.3277107,Content-Based Textual Big Data Analysis and Compression,10.1145/3277104.3277107
954,https://dl.acm.org/doi/10.1145/2486227.2486231,A big data confession,10.1145/2486227.2486231
956,https://dl.acm.org/doi/10.1145/3209281.3209360,"Big data on cloud for government agencies: benefits, challenges, and solutions",10.1145/3209281.3209360
960,https://dl.acm.org/doi/10.1145/2351316.2351329,Online feature selection for mining big data,10.1145/2351316.2351329
965,https://dl.acm.org/doi/10.1145/3301551.3301566,The Implications of Big Data Analytics Orientation upon Deployment,10.1145/3301551.3301566
969,https://dl.acm.org/doi/10.1145/3396956.3398253,"Big Data, Anonymisation and Governance to Personal Data Protection",10.1145/3396956.3398253
974,https://dl.acm.org/doi/10.1145/2378975.2378987,Federated cloud-based big data platform in telecommunications,10.1145/2378975.2378987
981,https://dl.acm.org/doi/10.1145/3361525.3361545,Self-adaptive Executors for Big Data Processing,10.1145/3361525.3361545
985,https://dl.acm.org/doi/10.1145/2905055.2905202,Agent based Security Model for Cloud Big Data,10.1145/2905055.2905202
989,https://dl.acm.org/doi/10.1145/3645279.3645293,Application of Internet Big Data in Network Security Situation Assessment,10.1145/3645279.3645293
993,https://dl.acm.org/doi/10.1145/2896825.2896835,Towards a model-driven design tool for big data architectures,10.1145/2896825.2896835
998,https://dl.acm.org/doi/10.1145/2791347.2791380,Privacy-preserving big data publishing,10.1145/2791347.2791380
1002,https://dl.acm.org/doi/10.14778/2735461.2735465,In-memory performance for big data,10.14778/2735461.2735465
1010,https://dl.acm.org/doi/10.1145/3387168.3387220,Integrated Retrieval System Based on Medical Big Data,10.1145/3387168.3387220
1012,https://dl.acm.org/doi/10.1145/3105831.3105841,The SusCity Big Data Warehousing Approach for Smart Cities,10.1145/3105831.3105841
1013,https://dl.acm.org/doi/10.1145/2680821.2680824,Performance and Fairness Issues in Big Data Transfers,10.1145/2680821.2680824
1017,https://dl.acm.org/doi/10.1145/3264560.3266428,A Scalable Streaming Big Data Architecture for Real-Time Sentiment Analysis,10.1145/3264560.3266428
1020,https://dl.acm.org/doi/10.1145/3041021.3053063,Top-K Entity Units Retrieval Over Big Data,10.1145/3041021.3053063
1023,https://dl.acm.org/doi/10.1145/3443467.3443749,Optimized Privacy Protection Method for Big Data Traffic,10.1145/3443467.3443749
1027,https://dl.acm.org/doi/10.1145/3338906.3338939,Going big: a large-scale study on what big data developers ask,10.1145/3338906.3338939
1030,https://dl.acm.org/doi/10.1145/2389686.2389688,When big data leads to lost data,10.1145/2389686.2389688
1033,https://dl.acm.org/doi/10.1145/2351316.2351323,Compression-aware I/O performance analysis for big data clustering,10.1145/2351316.2351323
1040,https://dl.acm.org/doi/10.1109/CCGrid.2015.85,Big data provenance analysis and visualization,10.1109/CCGrid.2015.85
1043,https://dl.acm.org/doi/10.1145/2612733.2619954,"Informetric mapping of ""big data"" in FI-WARE",10.1145/2612733.2619954
1046,https://dl.acm.org/doi/10.1145/2756406.2756924,Towards Use And Reuse Driven Big Data Management,10.1145/2756406.2756924
1053,https://dl.acm.org/doi/10.1145/2500873,Big-data applications in the government sector,10.1145/2500873
1057,https://dl.acm.org/doi/10.1145/3338840.3355683,Traffic big data assisted broadcast in vehicular networks,10.1145/3338840.3355683
1062,https://dl.acm.org/doi/10.1145/3291801.3291827,Research on the effectiveness evaluation of big data in combat simulation,10.1145/3291801.3291827
1068,https://dl.acm.org/doi/10.1145/3352700.3352709,Big Data Network Flow Processing Using Apache Spark,10.1145/3352700.3352709
1071,https://dl.acm.org/doi/10.1145/2812428.2812429,Database technologies in the world of big data,10.1145/2812428.2812429
1073,https://dl.acm.org/doi/10.1145/2594538.2594551,On scale independence for querying big data,10.1145/2594538.2594551
1075,https://dl.acm.org/doi/10.1145/2351316.2351320,Parallel rough set based knowledge acquisition using MapReduce from big data,10.1145/2351316.2351320
1079,https://dl.acm.org/doi/10.1145/3372454.3372469,Big data scalability based on Spark Machine Learning Libraries,10.1145/3372454.3372469
1083,https://dl.acm.org/doi/10.1145/3148055.3148060,Managing Variant Calling Files the Big Data Way: Using HDFS and Apache Parquet,10.1145/3148055.3148060
1089,https://dl.acm.org/doi/10.1145/3158341,Technology and Business Challenges of Big Data in the Digital Economy: Big Data (Ubiquity symposium),10.1145/3158341
1091,https://dl.acm.org/doi/10.1145/3265689.3265721,Big Data Management and Analytics for Disability Datasets,10.1145/3265689.3265721
1097,https://dl.acm.org/doi/10.1145/3656766.3656946,Privacy Protection and Data Security for Big Data Encryption: A Review,10.1145/3656766.3656946
1101,https://dl.acm.org/doi/10.1145/2970276.2970325,Applying combinatorial test data generation to big data applications,10.1145/2970276.2970325
1107,https://dl.acm.org/doi/10.1145/2903150.2908078,Heterogeneous chip multiprocessor architectures for big data applications,10.1145/2903150.2908078
1109,https://dl.acm.org/doi/10.1145/3565387.3565402,Implementation of Cloud-based Urban Rail Big Data Platform,10.1145/3565387.3565402
1113,https://dl.acm.org/doi/10.1145/3297730.3297743,Big Data Platform Architecture under The Background of Financial Technology: In The Insurance Industry As An Example,10.1145/3297730.3297743
1117,https://dl.acm.org/doi/10.1145/2968219.2968282,Enhancing location prediction with big data: evidence from dhaka,10.1145/2968219.2968282
1122,https://dl.acm.org/doi/10.1145/2644866.2644870,Humanist-centric tools for big data: berkeley prosopography services,10.1145/2644866.2644870
1125,https://dl.acm.org/doi/10.1145/3492324.3494169,Evaluating Serverless Architecture for Big Data Enterprise Applications,10.1145/3492324.3494169
1129,https://dl.acm.org/doi/10.1145/3369555.3369573,IoT-based big data analytics issues in healthcare,10.1145/3369555.3369573
1134,https://dl.acm.org/doi/10.1145/3481646.3481648,"A Comparative Study of MongoDB, ArangoDB and CouchDB for Big Data Storage",10.1145/3481646.3481648
1139,https://dl.acm.org/doi/10.1145/3281022.3281026,From big data to smart data: a data quality perspective,10.1145/3281022.3281026
1145,https://dl.acm.org/doi/10.1145/3372454.3372478,Assessing Reliability of Big Data Stream for Smart City,10.1145/3372454.3372478
1148,https://dl.acm.org/doi/10.1145/3231830.3231840,Information Management Technologies for Big Data: A Case of Oracle,10.1145/3231830.3231840
1153,https://dl.acm.org/doi/10.1145/3538950.3538954,Information Intelligence System Solution Based on Big Data Flink Technology,10.1145/3538950.3538954
1157,https://dl.acm.org/doi/10.1145/2345316.2345320,"On clusterization of ""big data"" streams",10.1145/2345316.2345320
1159,https://dl.acm.org/doi/10.1145/3006386.3006391,Big data as a service from an urban information system,10.1145/3006386.3006391
1164,https://dl.acm.org/doi/10.1145/3358505.3358512,Big Data Platforms and Tools for Data Analytics in the Data Science Engineering Curriculum,10.1145/3358505.3358512
1166,https://dl.acm.org/doi/10.1145/3154943.3154946,Big data analysis of local business and reviews,10.1145/3154943.3154946
1170,https://dl.acm.org/doi/10.1145/3299869.3320240,"Cost-Effective, Workload-Adaptive Migration of Big Data Applications to the Cloud",10.1145/3299869.3320240
1175,https://dl.acm.org/doi/10.1145/3415958.3433082,Scalable Execution of Big Data Workflows using Software Containers,10.1145/3415958.3433082
1177,https://dl.acm.org/doi/10.1145/2640087.2644170,Identity Tracking in Big Data: Preliminary Research Using In-Memory Data Graph Models for Record Linkage and Probabilistic Signature Hashing for Approximate String Matching in Big Health and Human Services Databases,10.1145/2640087.2644170
1180,https://dl.acm.org/doi/10.1145/3341620.3341635,Application of Online/Offline Sales Big Data in Household Medical Device Industry,10.1145/3341620.3341635
1185,https://dl.acm.org/doi/10.1145/2623330.2623615,Scaling out big data missing value imputations: pythia vs. godzilla,10.1145/2623330.2623615
1188,https://dl.acm.org/doi/10.1145/2345316.2345322,Big data and advanced spatial analytics,10.1145/2345316.2345322
1190,https://dl.acm.org/doi/10.1145/3175684.3175730,Big Data Mining Algorithms for Fog Computing,10.1145/3175684.3175730
1191,https://dl.acm.org/doi/10.1145/3206157.3206167,Optimized Label Propagation Community Detection on Big Data Networks,10.1145/3206157.3206167
1194,https://dl.acm.org/doi/10.1145/3097983.3098179,Distributed Local Outlier Detection in Big Data,10.1145/3097983.3098179
1198,https://dl.acm.org/doi/10.1145/3490322.3490346,Research Hotspots and Trends Visualization Analysis of Chinese E-commerce Big Data,10.1145/3490322.3490346
1204,https://dl.acm.org/doi/10.1145/3209415.3209479,Bridging Big Data and Policy Making: A case study of failure,10.1145/3209415.3209479
1206,https://dl.acm.org/doi/10.1145/3299819.3299841,"Risk Assessment for Big Data in Cloud: Security, Privacy and Trust",10.1145/3299819.3299841
1211,https://dl.acm.org/doi/10.14778/2367502.2367562,Efficient big data processing in Hadoop MapReduce,10.14778/2367502.2367562
1214,https://dl.acm.org/doi/10.1145/2464157.2466485,A bloat-aware design for big data applications,10.1145/2464157.2466485
1217,https://dl.acm.org/doi/10.1145/3404687.3404708,Research on Wartime Oil Consumption Based on Big Data,10.1145/3404687.3404708
1220,https://dl.acm.org/doi/10.1145/3402569.3409038,Research on Big Data Mining Method of Bioinformatics,10.1145/3402569.3409038
1223,https://dl.acm.org/doi/10.1145/3221269.3221294,Point pattern search in big data,10.1145/3221269.3221294
1230,https://dl.acm.org/doi/10.1145/3178315.3178323,Requirements Engineering in the Context of Big Data Applications,10.1145/3178315.3178323
1231,https://dl.acm.org/doi/10.1145/3627377.3627395,Big Data Processing and Visualization of Offshore Current Based on Python,10.1145/3627377.3627395
1239,https://dl.acm.org/doi/10.1145/2491894.2466485,A bloat-aware design for big data applications,10.1145/2491894.2466485
1240,https://dl.acm.org/doi/10.1145/3220228.3220236,A new data science framework for analysing and mining geospatial big data,10.1145/3220228.3220236
1243,https://dl.acm.org/doi/10.1145/3422713.3422738,Design and Application of Digital Platform for Big Data Eco-system,10.1145/3422713.3422738
1248,https://dl.acm.org/doi/10.1145/3507485.3507487,The Importance of Big Data Visualisations for Auditors’ Decisions,10.1145/3507485.3507487
1252,https://dl.acm.org/doi/10.1145/3528114.3528119,Research on the Impact of Big Data Technology on Management Accounting,10.1145/3528114.3528119
1256,https://dl.acm.org/doi/10.1145/3447568.3448553,Exploitation of ontological approaches in Big Data: A State of the Art,10.1145/3447568.3448553
1259,https://dl.acm.org/doi/10.1145/3078564.3078571,Design of adaptive learning system based on big data,10.1145/3078564.3078571
1264,https://dl.acm.org/doi/10.1145/3132747.3132773,Optimizing Big-Data Queries Using Program Synthesis,10.1145/3132747.3132773
1269,https://dl.acm.org/doi/10.1145/3421537.3421542,"Study of iPhone's Big Data, Market Share, Usage and Their Relationships",10.1145/3421537.3421542
1271,https://dl.acm.org/doi/10.1145/3150919.3150925,Improved Locally Linear Embedding for Big-data Classification,10.1145/3150919.3150925
1274,https://dl.acm.org/doi/10.1145/3440084.3441210,Analysis of Data Ownership Rights in the Big Data Era,10.1145/3440084.3441210
1280,https://dl.acm.org/doi/10.1145/2664591.2664619,"Intrinsic Relations between Data Science, Big Data, Business Analytics and Datafication",10.1145/2664591.2664619
1284,https://dl.acm.org/doi/10.1145/3368691.3368713,Call data record based big data analytics for smart cities,10.1145/3368691.3368713
1287,https://dl.acm.org/doi/10.1145/3546632.3546889,Research on Security Mechanism of Hadoop Big Data Platform,10.1145/3546632.3546889
1290,https://dl.acm.org/doi/10.1145/3472163.3472195,Customized Eager-Lazy Data Cleansing for Satisfactory Big Data Veracity,10.1145/3472163.3472195
1293,https://dl.acm.org/doi/10.1145/3406601.3406628,Health Data Analytics with an Opportunistic Big Data Algorithm,10.1145/3406601.3406628
