,Unnamed: 0,id,type,link
1872,,1873,1,/doi/10.1145/2822527
1873,,1874,1,/doi/10.1145/2637748.2638430
1874,,1875,1,/doi/10.1109/DEXA.2013.10
1875,,1876,1,/doi/10.1109/eKNOW.2009.28
1876,,1877,1,/doi/10.1145/1459229.1414664
1877,,1878,2,/profile/81375597590
1878,,1879,1,/doi/10.1109/CONIELECOMP.2007.57
1879,,1880,2,/profile/81100293936
1880,,1881,1,/doi/10.1145/1132512.1132513
1881,,1882,1,/doi/10.4108/eai.3-12-2015.2262580
1882,,1883,2,/profile/99659038872
1883,,1884,1,/doi/10.1016/j.ijhcs.2012.10.005
1884,,1885,1,/doi/10.1109/MIS.2008.10
1885,,1886,2,/profile/81406595389
1886,,1887,2,/profile/81100336335
1887,,1888,2,/profile/81100153368
1888,,1889,1,/doi/10.4018/IJSSCI.2021010104
1889,,1890,2,/profile/99661167606
1890,,1891,2,/profile/81421597330
1891,,1892,1,/doi/10.4018/IJCAC.2021040103
1892,,1893,1,/doi/10.1007/s10994-023-06455-1
1893,,1894,2,/profile/99661206342
1894,,1895,2,/profile/99661206884
1895,,1896,1,/doi/10.1145/3628797.3628971
1896,,1897,2,/profile/99661073042
1897,,1898,1,/doi/10.1016/j.cmpb.2021.106398
1898,,1899,2,/profile/99659333922
1899,,1900,2,/profile/81100229258
1900,,1901,2,/profile/86158687057
1901,,1902,2,/profile/99660079115
1902,,1903,2,/profile/99660074429
1903,,1904,2,/profile/81319495819
1904,,1905,2,/profile/81100335196
1905,,1906,2,/profile/81100586764
1906,,1907,1,/doi/10.1007/s10791-020-09384-y
1907,,1908,2,/profile/99658734434
1908,,1909,2,/profile/81340489647
1909,,1910,1,/doi/10.1504/ijsn.2021.117865
1910,,1911,2,/profile/99660061257
1911,,1912,2,/profile/81552587156
1912,,1913,1,/doi/10.1016/j.cose.2020.101835
1913,,1914,2,/profile/99660986325
1914,,1915,1,/doi/10.1145/3380688.3380705
1915,,1916,2,/profile/99659509064
1916,,1917,1,/doi/10.1007/978-3-030-23551-2_1
1917,,1918,1,/doi/10.1007/s10922-017-9441-0
1918,,1919,2,/profile/99659274823
1919,,1920,2,/profile/81100035161
1920,,1921,2,/profile/81436599493
1921,,1922,2,/profile/81100184895
1922,,1923,1,/doi/10.1016/j.neucom.2017.06.011
1923,,1924,2,/profile/99659127038
1924,,1925,2,/profile/81502804930
1925,,1926,1,/doi/10.1016/j.eswa.2016.09.008
1926,,1927,1,/doi/10.1016/j.eswa.2016.07.041
1927,,1928,2,/profile/99658649551
1928,,1929,2,/profile/81100187323
1929,,1930,2,/profile/81100395673
1930,,1931,1,/doi/10.1145/3010089.3010101
1931,,1932,2,/profile/99659131772
1932,,1933,1,/doi/10.5220/0005873100590066
1933,,1934,2,/profile/81477644372
1934,,1935,2,/profile/81100122803
1935,,1936,2,/profile/99659092199
1936,,1937,2,/profile/99658732887
1937,,1938,1,/doi/10.1016/j.cose.2015.05.003
1938,,1939,2,/profile/81552941056
1939,,1940,2,/profile/99658670567
1940,,1941,1,/doi/10.1007/978-3-662-49175-1_1
1941,,1942,2,/profile/99659032472
1942,,1943,1,/doi/10.1109/ARES.2015.81
1943,,1944,1,/doi/10.1007/978-3-319-20125-2_16
1944,,1945,2,/profile/99660740609
1945,,1946,1,/doi/10.1145/2695664.2696060
1946,,1947,2,/profile/81453651680
1947,,1948,1,/doi/10.1109/ARES.2014.11
1948,,1949,2,/profile/81100487142
1949,,1950,1,/doi/10.1145/3647722.3647732
1950,,1951,1,/doi/10.1145/2541268.2541273
1951,,1952,2,/profile/81384612222
1952,,1953,2,/profile/81423593727
1953,,1954,1,/doi/10.1109/TKDE.2012.172
1954,,1955,2,/profile/81388602162
1955,,1956,2,/profile/81100136358
1956,,1957,1,/doi/10.1109/TKDE.2012.37
1957,,1958,2,/profile/81321498030
1958,,1959,2,/profile/81100576766
1959,,1960,2,/profile/81371591189
1960,,1961,2,/profile/81100468764
1961,,1962,2,/profile/81341493496
1962,,1963,1,/doi/10.1145/2435209.2435213
1963,,1964,2,/profile/99658633331
1964,,1965,1,/doi/10.1007/s10618-012-0258-x
1965,,1966,2,/profile/81100325685
1966,,1967,1,/doi/10.1007/s10994-012-5281-z
1967,,1968,1,/doi/10.1016/j.eswa.2011.01.133
1968,,1969,2,/profile/81436593426
1969,,1970,1,/doi/10.1145/1961189.1961193
1970,,1971,1,/doi/10.1007/s10639-021-10741-7
1971,,1972,2,/profile/99659515601
1972,,1973,2,/profile/81365591698
1973,,1974,2,/profile/81414592207
1974,,1975,1,/doi/10.1007/s10639-021-10442-1
1975,,1976,2,/profile/99660067091
1976,,1977,2,/profile/81361606190
1977,,1978,2,/profile/99659515506
1978,,1979,1,/doi/10.1145/3373017.3373059
1979,,1980,2,/profile/99659501425
1980,,1981,2,/profile/99659504135
1981,,1982,1,/doi/10.1016/j.jisa.2019.06.006
1982,,1983,2,/profile/81453653686
1983,,1984,2,/profile/99659030538
1984,,1985,1,/doi/10.1145/3167918.3167931
1985,,1986,2,/profile/81100473009
1986,,1987,2,/profile/83458909357
1987,,1988,2,/profile/81100091654
1988,,1989,1,/doi/10.1155/2018/1728303
1989,,1990,2,/profile/99659716723
1990,,1991,1,/doi/10.1016/j.compbiomed.2016.05.005
1991,,1992,1,/doi/10.1504/IJCSE.2016.077728
1992,,1993,1,/doi/10.1504/IJESDF.2013.055047
1993,,1994,1,/doi/10.4018/jitr.2013010101
1994,,1995,1,/doi/10.1109/CTC.2012.15
1995,,1996,2,/profile/82258763557
1996,,1997,2,/profile/81549037156
1997,,1998,1,/doi/10.1504/IJESDF.2012.049761
1998,,1999,2,/profile/81549471656
1999,,2000,2,/profile/81100222144
2000,,2001,1,/doi/10.4018/jegr.2012040103
2001,,2002,2,/profile/81553496756
2002,,2003,2,/profile/81508690395
2003,,2004,2,/profile/81553495056
2004,,2005,1,/doi/10.1016/j.procs.2019.11.266
2005,,2006,2,/profile/99660180276
2006,,2007,2,/profile/99660171025
2007,,2008,1,/doi/10.1145/3534516
2008,,2009,2,/profile/99660479984
2009,,2010,2,/profile/99660055808
2010,,2011,2,/profile/99660487877
2011,,2012,2,/profile/99660490409
2012,,2013,2,/profile/99660488416
2013,,2014,2,/profile/99660491507
2014,,2015,2,/profile/81324494052
2015,,2016,1,/doi/10.1145/3533406.3533419
2016,,2017,2,/profile/99660481418
2017,,2018,2,/profile/99660481177
2018,,2019,2,/profile/99660480787
2019,,2020,2,/profile/81481645506
2020,,2021,2,/profile/81100443257
2021,,2022,2,/profile/99660481885
2022,,2023,1,/doi/10.1145/3035918.3058729
2023,,2024,2,/profile/99659164871
2024,,2025,2,/profile/99659165273
2025,,2026,2,/profile/81100458929
2026,,2027,1,/doi/10.14778/3021924.3021933
2027,,2028,1,/doi/10.1145/2851613.2851924
2028,,2029,1,/doi/10.1145/2791060.2791076
2029,,2030,2,/profile/81100273486
2030,,2031,2,/profile/99658708907
2031,,2032,2,/profile/81100614854
2032,,2033,1,/doi/10.1145/3395351.3399356
2033,,2034,2,/profile/99659479814
2034,,2035,2,/profile/99659478881
2035,,2036,2,/profile/81100325009
2036,,2037,1,/doi/10.1145/3345768.3355907
2037,,2038,2,/profile/99659319585
2038,,2039,1,/doi/10.1145/3319535.3363248
2039,,2040,1,/doi/10.1145/3630106.3659018
2040,,2041,2,/profile/99660128442
2041,,2042,2,/profile/99660534948
2042,,2043,2,/profile/99660922353
2043,,2044,2,/profile/81435599709
2044,,2045,1,/doi/10.1145/3606180.3606187
2045,,2046,2,/profile/99661021429
2046,,2047,2,/profile/99660894389
2047,,2048,1,/doi/10.1007/s42979-019-0017-9
2048,,2049,2,/profile/81464670510
2049,,2050,1,/doi/10.1155/2016/8178417
2050,,2051,2,/profile/81384616793
2051,,2052,2,/profile/81343496076
2052,,2053,1,/doi/10.1145/3513130.3558977
2053,,2054,1,/doi/10.1145/3331558.3331565
2054,,2055,1,/doi/10.1007/s11277-021-08082-2
2055,,2056,2,/profile/81467669805
2056,,2057,1,/doi/10.1007/s11277-020-07213-5
2057,,2058,2,/profile/99659021571
2058,,2059,2,/profile/81490691976
2059,,2060,2,/profile/99659131550
2060,,2061,1,/doi/10.1007/s11235-015-0047-0
2061,,2062,1,/doi/10.1016/j.future.2017.10.026
2062,,2063,1,/doi/10.1007/s11277-017-4963-z
2063,,2064,2,/profile/99658755222
2064,,2065,1,/doi/10.1007/978-3-031-54129-2_15
2065,,2066,2,/profile/81339499344
2066,,2067,2,/profile/99660165051
2067,,2068,2,/profile/81100560785
2068,,2069,1,/doi/10.1016/j.inffus.2023.102004
2069,,2070,2,/profile/99661112865
2070,,2071,2,/profile/99661109811
2071,,2072,2,/profile/99661111006
2072,,2073,2,/profile/99661111992
2073,,2074,2,/profile/99661110571
2074,,2075,2,/profile/99660617563
2075,,2076,1,/doi/10.1016/j.inffus.2023.101836
2076,,2077,2,/profile/99660812521
2077,,2078,2,/profile/99659733379
2078,,2079,2,/profile/99659735375
2079,,2080,1,/doi/10.1016/j.cose.2023.103355
2080,,2081,1,/doi/10.1016/j.compeleceng.2021.107567
2081,,2082,2,/profile/81490690079
2082,,2083,2,/profile/81100246448
2083,,2084,1,/doi/10.1145/3465413.3488571
2084,,2085,2,/profile/81325489688
2085,,2086,2,/profile/82659083857
2086,,2087,2,/profile/81501685847
2087,,2088,2,/profile/81498653569
2088,,2089,2,/profile/81100071006
2089,,2090,2,/profile/81501684748
2090,,2091,2,/profile/81100618984
2091,,2092,2,/profile/81100422599
2092,,2093,1,/doi/10.1016/j.future.2019.07.077
2093,,2094,2,/profile/81490691714
2094,,2095,2,/profile/99659655058
2095,,2096,1,/doi/10.1145/3297280.3297386
2096,,2097,1,/doi/10.5220/0006858702760282
2097,,2098,1,/doi/10.1109/IRI.2018.00083
2098,,2099,1,/doi/10.1145/2790755.2790762
2099,,2100,2,/profile/81100122078
2100,,2101,2,/profile/99658632899
2101,,2102,2,/profile/81392618741
2102,,2103,2,/profile/81100483226
2103,,2104,2,/profile/99658631385
2104,,2105,2,/profile/99658732775
2105,,2106,2,/profile/87058897757
2106,,2107,1,/doi/10.1007/978-3-031-39841-4_6
2107,,2108,2,/profile/81351605499
2108,,2109,2,/profile/99660884725
2109,,2110,2,/profile/99660978911
2110,,2111,2,/profile/81100422841
2111,,2112,2,/profile/99660978151
2112,,2113,2,/profile/99660916153
2113,,2114,1,/doi/10.1145/3589462.3589496
2114,,2115,2,/profile/99660002794
2115,,2116,1,/doi/10.1007/s11227-023-05319-8
2116,,2117,2,/profile/99659874897
2117,,2118,2,/profile/99661011942
2118,,2119,1,/doi/10.1145/3548785.3548798
2119,,2120,2,/profile/99660586996
2120,,2121,2,/profile/99660592362
2121,,2122,2,/profile/99660592551
2122,,2123,2,/profile/99660587982
2123,,2124,2,/profile/99660589895
2124,,2125,1,/doi/10.1145/3548785.3548791
2125,,2126,2,/profile/99660570758
2126,,2127,2,/profile/99659883232
2127,,2128,1,/doi/10.1007/s10844-021-00646-9
2128,,2129,2,/profile/99659992297
2129,,2130,2,/profile/81100633518
2130,,2131,2,/profile/81549121456
2131,,2132,1,/doi/10.1007/s10844-022-00699-4
2132,,2133,1,/doi/10.1016/j.procs.2022.07.112
2133,,2134,1,/doi/10.1145/3472163.3472274
2134,,2135,1,/doi/10.1145/3472163.3472165
2135,,2136,2,/profile/99658983187
2136,,2137,2,/profile/99659871132
2137,,2138,1,/doi/10.1155/2021/6654029
2138,,2139,2,/profile/99660502302
2139,,2140,2,/profile/99659908352
2140,,2141,2,/profile/81321493823
2141,,2142,2,/profile/81488648873
2142,,2143,1,/doi/10.1007/978-3-030-59491-6_11
2143,,2144,2,/profile/81375600136
2144,,2145,1,/doi/10.1145/3410566.3410599
2145,,2146,1,/doi/10.1145/3341105.3374128
2146,,2147,2,/profile/81375601546
2147,,2148,2,/profile/81100196729
2148,,2149,2,/profile/99660191608
2149,,2150,1,/doi/10.1155/2019/7028107
2150,,2151,2,/profile/99659710643
2151,,2152,2,/profile/99659716110
2152,,2153,2,/profile/99659713171
2153,,2154,2,/profile/99659710068
2154,,2155,1,/doi/10.1155/2018/9293437
2155,,2156,2,/profile/81100243449
2156,,2157,2,/profile/99659716711
2157,,2158,2,/profile/99659726738
2158,,2159,2,/profile/99659715987
2159,,2160,1,/doi/10.1155/2018/7525789
2160,,2161,2,/profile/99659714062
2161,,2162,2,/profile/99659122576
2162,,2163,2,/profile/81309485420
2163,,2164,2,/profile/99659120927
2164,,2165,1,/doi/10.1155/2018/1404067
2165,,2166,2,/profile/81464661825
2166,,2167,2,/profile/81500650359
2167,,2168,2,/profile/99659268727
2168,,2169,2,/profile/81485649246
2169,,2170,1,/doi/10.1109/IRI.2017.71
2170,,2171,2,/profile/81508704355
2171,,2172,1,/doi/10.1016/j.ins.2017.03.002
2172,,2173,1,/doi/10.1145/3110025.3120991
2173,,2174,2,/profile/81100567702
2174,,2175,1,/doi/10.1145/2856059
2175,,2176,2,/profile/99658764536
2176,,2177,1,/doi/10.5220/0006485703060313
2177,,2178,1,/doi/10.1145/3105831.3105860
2178,,2179,2,/profile/81421595937
2179,,2180,1,/doi/10.1145/3626246.3654730
2180,,2181,2,/profile/99661218553
2181,,2182,2,/profile/99660900691
2182,,2183,2,/profile/99661219596
2183,,2184,2,/profile/99660892998
2184,,2185,1,/doi/10.1016/j.eswa.2023.120123
2185,,2186,2,/profile/99660952208
2186,,2187,2,/profile/99660159551
2187,,2188,2,/profile/81330495130
2188,,2189,1,/doi/10.4018/IJOCI.305209
2189,,2190,1,/doi/10.4018/IJTD.300746
2190,,2191,1,/doi/10.1007/s11227-021-03914-1
2191,,2192,2,/profile/99660126429
2192,,2193,2,/profile/81100225589
2193,,2194,2,/profile/99660158405
2194,,2195,1,/doi/10.1007/s11227-019-02806-9
2195,,2196,1,/doi/10.1504/ijbis.2019.099305
2196,,2197,1,/doi/10.1007/s10916-018-0894-9
2197,,2198,1,/doi/10.1007/978-3-030-67667-4_27
2198,,2199,2,/profile/99659961327
2199,,2200,2,/profile/99660064141
2200,,2201,1,/doi/10.1007/978-3-030-46133-1_38
2201,,2202,2,/profile/99659970462
2202,,2203,2,/profile/99659966941
2203,,2204,2,/profile/99659973457
2204,,2205,1,/doi/10.1007/978-3-031-43815-8_24
2205,,2206,2,/profile/81456639293
2206,,2207,2,/profile/81548029159
2207,,2208,1,/doi/10.1007/978-3-030-88207-5_33
2208,,2209,2,/profile/81464675055
2209,,2210,1,/doi/10.1134/S1054661821030202
2210,,2211,2,/profile/99659026822
2211,,2212,2,/profile/81367598292
2212,,2213,2,/profile/99660117651
2213,,2214,1,/doi/10.1007/978-3-030-68821-9_5
2214,,2215,1,/doi/10.1007/978-3-030-60816-3_38
2215,,2216,2,/profile/81464674592
2216,,2217,2,/profile/99659985459
2217,,2218,1,/doi/10.1007/978-3-030-60816-3_22
2218,,2219,2,/profile/99659982858
2219,,2220,2,/profile/81443596480
2220,,2221,2,/profile/81100217277
2221,,2222,1,/doi/10.1007/978-3-030-60816-3_12
2222,,2223,2,/profile/99660001957
2223,,2224,2,/profile/99659345123
2224,,2225,2,/profile/99658704851
2225,,2226,2,/profile/99659344689
2226,,2227,1,/doi/10.1007/978-3-030-30949-7_32
2227,,2228,1,/doi/10.14236/ewic/HCI2018.85
2228,,2229,2,/profile/99659333862
2229,,2230,2,/profile/99659333754
2230,,2231,1,/doi/10.5220/0006422800480055
2231,,2232,1,/doi/10.5220/0006415801570164
2232,,2233,2,/profile/99659465502
2233,,2234,1,/doi/10.1177/1473871615571951
2234,,2235,2,/profile/99661234936
2235,,2236,2,/profile/81323488298
2236,,2237,1,/doi/10.1145/3630106.3659011
2237,,2238,2,/profile/99660783691
2238,,2239,2,/profile/99661230645
2239,,2240,2,/profile/99661228758
2240,,2241,2,/profile/81416604999
2241,,2242,1,/doi/10.1145/3656650.3656667
2242,,2243,2,/profile/99661235394
2243,,2244,2,/profile/99661229167
2244,,2245,2,/profile/99660831410
