,Unnamed: 0,ner_id,link,title,doi
6167,6167,23866,/doi/10.1145/3460468,"Session details: Session 2: Blockchains, Digital Currency",https://doi.org/10.1145/3460468
6168,6168,23868,/doi/10.1145/3258523,Session details: Privacy,https://doi.org/10.1145/3258523
6169,6169,23870,/doi/10.1145/3257169,Session details: Session 1: Threats and Anomaly Detection,https://doi.org/10.1145/3257169
6170,6170,23871,/doi/10.1145/3257829,Session details: Short Papers 1,https://doi.org/10.1145/3257829
6171,6171,23872,/doi/10.1145/3257828,Session details: Keynote Address 2,https://doi.org/10.1145/3257828
6172,6172,23873,/doi/10.1145/3257825,Session details: Poster Session,https://doi.org/10.1145/3257825
6173,6173,23875,/doi/10.1145/3257821,Session details: Privacy and Access Control,https://doi.org/10.1145/3257821
6174,6174,23876,/doi/10.1145/3255642,Session details: Poster session,https://doi.org/10.1145/3255642
6175,6175,23877,/doi/10.1145/3260273,Session details: Web security,https://doi.org/10.1145/3260273
6176,6176,23878,/doi/10.1145/3532572,Session details: Poster Session II,https://doi.org/10.1145/3532572
6177,6177,23880,/doi/10.1145/3532564,Session details: Session 3: Software Security,https://doi.org/10.1145/3532564
6178,6178,23882,/doi/10.1145/3532563,Session details: Session 2: Privacy,https://doi.org/10.1145/3532563
6179,6179,23884,/doi/10.1145/3460472,Session details: Poster Session,https://doi.org/10.1145/3460472
6180,6180,23885,/doi/10.1145/3388505,Session details: Session 7: IoT,https://doi.org/10.1145/3388505
6181,6181,23886,/doi/10.1145/3257174,Session details: Keynote II,https://doi.org/10.1145/3257174
6182,6182,23887,/doi/10.1145/3257168,Session details: Keynote I,https://doi.org/10.1145/3257168
6183,6183,23889,/doi/10.1145/3257823,Session details: Keynote Address 1,https://doi.org/10.1145/3257823
6184,6184,23890,/doi/10.1145/3255648,Session details: Privacy preserving techniques,https://doi.org/10.1145/3255648
6185,6185,23891,/doi/10.1145/3260272,Session details: Usable security and privacy,https://doi.org/10.1145/3260272
6186,6186,23892,/doi/10.1145/3532566,Session details: Session 5: IoT Security,https://doi.org/10.1145/3532566
6187,6187,23893,/doi/10.1145/3460464,Session details: Keynote I,https://doi.org/10.1145/3460464
6188,6188,23895,/doi/10.1145/3388503,Session details: Panel: A Vision for Winning the Cybersecurity Arms Race,https://doi.org/10.1145/3388503
6189,6189,23896,/doi/10.1145/3388502,Session details: Session 5: Mobile Security,https://doi.org/10.1145/3388502
6190,6190,23898,/doi/10.1145/3258528,Session details: Access Control and Authentication,https://doi.org/10.1145/3258528
6191,6191,23900,/doi/10.1145/3258526,Session details: Reception and Posters,https://doi.org/10.1145/3258526
6192,6192,23902,/doi/10.1145/3258521,Session details: Keynote Address I,https://doi.org/10.1145/3258521
6193,6193,23903,/doi/10.1145/3257178,Session details: Session 9: Virtualization and Hardware,https://doi.org/10.1145/3257178
6194,6194,23905,/doi/10.1145/3257172,Session details: Session 4: Privacy II,https://doi.org/10.1145/3257172
6195,6195,23906,/doi/10.1145/3257832,Session details: Privacy Preserving Techniques,https://doi.org/10.1145/3257832
6196,6196,23907,/doi/10.1145/3260270,Session details: Social networks and location-based privacy,https://doi.org/10.1145/3260270
6197,6197,23909,/doi/10.1145/3532567,Session details: Session 6: Authentication and Device Security,https://doi.org/10.1145/3532567
6198,6198,23911,/doi/10.1145/3532560,Session details: Keynote Talk 1,https://doi.org/10.1145/3532560
6199,6199,23912,/doi/10.1145/3388504,Session details: Session 6: System Security,https://doi.org/10.1145/3388504
6200,6200,23913,/doi/10.1145/3258532,Session details: Web Security,https://doi.org/10.1145/3258532
6201,6201,23915,/doi/10.1145/3258524,Session details: IoT Security,https://doi.org/10.1145/3258524
6202,6202,23916,/doi/10.1145/3257177,Session details: Session 8: Malware Detection,https://doi.org/10.1145/3257177
6203,6203,23917,/doi/10.1145/3257171,Session details: Session 3: Privacy I,https://doi.org/10.1145/3257171
6204,6204,23919,/doi/10.1145/3260280,Session details: Cloud and distributed computing security and privacy,https://doi.org/10.1145/3260280
6205,6205,23920,/doi/10.1145/3260278,Session details: Short papers: access control and uusage control for distributed systems,https://doi.org/10.1145/3260278
6206,6206,23922,/doi/10.1145/3260275,Session details: Mobile-device security and privacy,https://doi.org/10.1145/3260275
6207,6207,23923,/doi/10.1145/3260274,Session details: Poster session,https://doi.org/10.1145/3260274
6208,6208,23924,/doi/10.1145/3253031,Session details: Invited industry and application papers,https://doi.org/10.1145/3253031
6209,6209,23925,/doi/10.1145/3532571,Session details: Poster Session I,https://doi.org/10.1145/3532571
6210,6210,23926,/doi/10.1145/3532569,Session details: Panel I,https://doi.org/10.1145/3532569
6211,6211,23927,/doi/10.1145/3532568,Session details: Session 7: Encryption and Privacy,https://doi.org/10.1145/3532568
6212,6212,23929,/doi/10.1145/3460473,Session details: Panels,https://doi.org/10.1145/3460473
6213,6213,23931,/doi/10.1145/3388507,Session details: Session 9: Malware Detection,https://doi.org/10.1145/3388507
6214,6214,23933,/doi/10.1145/3388506,Session details: Session 8: Privacy II,https://doi.org/10.1145/3388506
6215,6215,23934,/doi/10.1145/3388501,Session details: Poster Session,https://doi.org/10.1145/3388501
6216,6216,23935,/doi/10.1145/3388500,Session details: Session 4: Privacy I,https://doi.org/10.1145/3388500
6217,6217,23936,/doi/10.1145/3388499,Session details: Session 3: Adversarial Machine Learning,https://doi.org/10.1145/3388499
6218,6218,23938,/doi/10.1145/3258531,Session details: Attacks II (Networks),https://doi.org/10.1145/3258531
6219,6219,23940,/doi/10.1145/3255643,Session details: Mobile security,https://doi.org/10.1145/3255643
6220,6220,23942,/doi/10.1145/3255641,Session details: Novel techniques for application security,https://doi.org/10.1145/3255641
6221,6221,23943,/doi/10.1145/3255640,Session details: Keynote address 1,https://doi.org/10.1145/3255640
6222,6222,23944,/doi/10.1145/3260279,Session details: Short papers: users and security economics,https://doi.org/10.1145/3260279
6223,6223,23945,/doi/10.1145/3260277,Session details: Keynote address,https://doi.org/10.1145/3260277
6224,6224,23946,/doi/10.1145/3460467,Session details: Session 1B: Adversarial Machine Learning,https://doi.org/10.1145/3460467
6225,6225,23948,/doi/10.1145/3532570,Session details: Panel II,https://doi.org/10.1145/3532570
6226,6226,23949,/doi/10.1145/3532561,Session details: Keynote Talk 2,https://doi.org/10.1145/3532561
6227,6227,23950,/doi/10.1145/3460465,Session details: Keynote II,https://doi.org/10.1145/3460465
6228,6228,23951,/doi/10.1145/3258533,Session details: Code Analysis,https://doi.org/10.1145/3258533
6229,6229,23953,/doi/10.1145/3258530,Session details: Mobile Security,https://doi.org/10.1145/3258530
6230,6230,23954,/doi/10.1145/3258522,Session details: Cloud Security,https://doi.org/10.1145/3258522
6231,6231,23955,/doi/10.1145/3257180,Session details: Session 11: Applications,https://doi.org/10.1145/3257180
6232,6232,23957,/doi/10.1145/3257179,Session details: Session 10: Mobile Security,https://doi.org/10.1145/3257179
6233,6233,23958,/doi/10.1145/3257175,Session details: Session 6: Protection Against Malware and Static Analysis,https://doi.org/10.1145/3257175
6234,6234,23960,/doi/10.1145/3255647,Session details: Short papers 2,https://doi.org/10.1145/3255647
6235,6235,23961,/doi/10.1145/3255646,Session details: Short papers 1,https://doi.org/10.1145/3255646
6236,6236,23963,/doi/10.1145/3532565,Session details: Session 4: Access Control and Privacy,https://doi.org/10.1145/3532565
6237,6237,23964,/doi/10.1145/3460470,Session details: Session 6 Hardware and Device Security/Privacy,https://doi.org/10.1145/3460470
6238,6238,23966,/doi/10.1145/3388498,Session details: Session 2: Access Control and Authentication,https://doi.org/10.1145/3388498
6239,6239,23968,/doi/10.1145/3258529,Session details: Virtualization/System Security,https://doi.org/10.1145/3258529
6240,6240,23970,/doi/10.1145/3258525,Session details: Attacks I (Vulnerability Analysis/Malware),https://doi.org/10.1145/3258525
6241,6241,23972,/doi/10.1145/3257173,Session details: Session 5: Reception and Poster Session,https://doi.org/10.1145/3257173
6242,6242,23974,/doi/10.1145/3257170,Session details: Session 2: Access Control,https://doi.org/10.1145/3257170
6243,6243,23975,/doi/10.1145/3257831,Session details: Short Papers 2,https://doi.org/10.1145/3257831
6244,6244,23976,/doi/10.1145/3257830,Session details: Panel Session,https://doi.org/10.1145/3257830
6245,6245,23978,/doi/10.1145/3257827,Session details: Software Security,https://doi.org/10.1145/3257827
6246,6246,23979,/doi/10.1145/3257822,Session details: Mobile Security,https://doi.org/10.1145/3257822
6247,6247,23980,/doi/10.1145/3460466,Session details: Session 1A: Adversarial Machine Learning,https://doi.org/10.1145/3460466
6248,6248,23982,/doi/10.1145/3253025,Session details: Security and privacy techniques for social networks,https://doi.org/10.1145/3253025
6249,6249,23983,/doi/10.1145/3460469,Session details: Session 3: Privacy,https://doi.org/10.1145/3460469
6250,6250,23984,/doi/10.1145/3253029,Session details: Privacy threats and protection techniques,https://doi.org/10.1145/3253029
6251,6251,23985,/doi/10.1145/3460471,Session details: Session 7 Software Security and Malware,https://doi.org/10.1145/3460471
6252,6252,23987,/doi/10.1145/3253033,Session details: Novel applications of privacy techniques,https://doi.org/10.1145/3253033
6253,6253,23989,/doi/10.1145/3253028,Session details: Secure provenance,https://doi.org/10.1145/3253028
6254,6254,23990,/doi/10.1145/3253027,Session details: Performance evaluation and enhancement,https://doi.org/10.1145/3253027
6255,6255,23992,/doi/10.1145/3255782,Session details: Awards session,https://doi.org/10.1145/3255782
6256,6256,23995,/doi/10.1145/3253030,Session details: Novel models and systems for access control,https://doi.org/10.1145/3253030
6257,6257,23997,/doi/10.1145/3247759,"Session details: PODS Session 7: Dependencies, Graphs and Query Evaluation",https://doi.org/10.1145/3247759
6258,6258,23998,/doi/10.1145/3252637,Session details: PODS Tutorial 1,https://doi.org/10.1145/3252637
6259,6259,24000,/doi/10.1145/3255783,Session details: Tutorial 1,https://doi.org/10.1145/3255783
6260,6260,24002,/doi/10.1145/3245205,Session details: Query languages,https://doi.org/10.1145/3245205
6261,6261,24003,/doi/10.1145/3256451,Session details: Query languages,https://doi.org/10.1145/3256451
6262,6262,24004,/doi/10.1145/3256446,Session details: Privacy and semantic web,https://doi.org/10.1145/3256446
6263,6263,24005,/doi/10.1145/3254315,Session details: Query learning,https://doi.org/10.1145/3254315
6264,6264,24006,/doi/10.1145/3254311,Session details: Privacy,https://doi.org/10.1145/3254311
6265,6265,24007,/doi/10.1145/3254307,Session details: Query languages,https://doi.org/10.1145/3254307
6266,6266,24008,/doi/10.1145/3247752,Session details: Gems of PODS and Test-of-Time Award Session,https://doi.org/10.1145/3247752
6267,6267,24009,/doi/10.1145/3245201,Session details: Query processing/verification,https://doi.org/10.1145/3245201
6268,6268,24010,/doi/10.1145/3245198,Session details: Awards session,https://doi.org/10.1145/3245198
6269,6269,24012,/doi/10.1145/3256447,Session details: Range queries,https://doi.org/10.1145/3256447
6270,6270,24013,/doi/10.1145/3256445,Session details: Tutorial Session,https://doi.org/10.1145/3256445
6271,6271,24015,/doi/10.1145/3256443,Session details: Streaming,https://doi.org/10.1145/3256443
6272,6272,24017,/doi/10.1145/3259179,Session details: Towards graduation,https://doi.org/10.1145/3259179
6273,6273,24018,/doi/10.1145/3254316,Session details: Constraints & indexing,https://doi.org/10.1145/3254316
6274,6274,24019,/doi/10.1145/3254312,Session details: Tutorial 2,https://doi.org/10.1145/3254312
6275,6275,24020,/doi/10.1145/3255787,Session details: Classics,https://doi.org/10.1145/3255787
6276,6276,24022,/doi/10.1145/3255780,Session details: Keynote address,https://doi.org/10.1145/3255780
6277,6277,24023,/doi/10.1145/3245202,Session details: Tutorial 2,https://doi.org/10.1145/3245202
6278,6278,24025,/doi/10.1145/3256444,Session details: Awards session,https://doi.org/10.1145/3256444
6279,6279,24026,/doi/10.1145/3247758,"Session details: PODS Session 6: Best Student Paper Award, Streaming and Sketches",https://doi.org/10.1145/3247758
6280,6280,24028,/doi/10.1145/3247754,Session details: PODS Invited Tutorial 1,https://doi.org/10.1145/3247754
6281,6281,24029,/doi/10.1145/3247749,Session details: PODS Keynote,https://doi.org/10.1145/3247749
6282,6282,24031,/doi/10.1145/3252636,"Session details: Session 1: Query rewriting, Views, and Join Algorithms",https://doi.org/10.1145/3252636
6283,6283,24032,/doi/10.1145/3245199,Session details: Tutorial 1,https://doi.org/10.1145/3245199
6284,6284,24034,/doi/10.1145/3254309,Session details: Tutorial 1,https://doi.org/10.1145/3254309
6285,6285,24035,/doi/10.1145/3247755,"Session details: PODS Session 4: Best Paper Award, Ontologies and JSON",https://doi.org/10.1145/3247755
6286,6286,24037,/doi/10.1145/3252638,Session details: Session 2: Workflows and Incomplete Information,https://doi.org/10.1145/3252638
6287,6287,24039,/doi/10.1145/3256450,Session details: Indexing,https://doi.org/10.1145/3256450
6288,6288,24041,/doi/10.1145/3252635,Session details: Gems of PODS,https://doi.org/10.1145/3252635
6289,6289,24043,/doi/10.1145/3245204,Session details: Graph and XML querying,https://doi.org/10.1145/3245204
6290,6290,24044,/doi/10.1145/3245200,Session details: Indexing/query answering,https://doi.org/10.1145/3245200
6291,6291,24045,/doi/10.1145/3256448,Session details: Tutorial session 2,https://doi.org/10.1145/3256448
6292,6292,24047,/doi/10.1145/3254310,Session details: Streams and query processing,https://doi.org/10.1145/3254310
6293,6293,24049,/doi/10.1145/3254308,Session details: Awards,https://doi.org/10.1145/3254308
6294,6294,24051,/doi/10.1145/3254306,Session details: Opening and keynote,https://doi.org/10.1145/3254306
6295,6295,24052,/doi/10.1145/3247756,Session details: PODS Session 5: Enumeration Problems,https://doi.org/10.1145/3247756
6296,6296,24054,/doi/10.1145/3247753,"Session details: PODS Session 3: Concurrency, JSON, Learning and Privacy",https://doi.org/10.1145/3247753
6297,6297,24056,/doi/10.1145/3247750,Session details: PODS Session 1: New Formal Frameworks,https://doi.org/10.1145/3247750
6298,6298,24058,/doi/10.1145/3252633,Session details: PODS Keynote,https://doi.org/10.1145/3252633
6299,6299,24059,/doi/10.1145/3255788,Session details: Computing joins,https://doi.org/10.1145/3255788
6300,6300,24061,/doi/10.1145/3255785,"Session details: Enumeration, counting, and probabilities",https://doi.org/10.1145/3255785
6301,6301,24063,/doi/10.1145/3245203,Session details: RDF and ontologies,https://doi.org/10.1145/3245203
6302,6302,24065,/doi/10.1145/3256452,Session details: Streaming and aggregation,https://doi.org/10.1145/3256452
6303,6303,24067,/doi/10.1145/3254314,Session details: Schema mappings and design,https://doi.org/10.1145/3254314
6304,6304,24068,/doi/10.1145/3254313,Session details: Uncertainty in databases,https://doi.org/10.1145/3254313
6305,6305,24069,/doi/10.1145/3247757,Session details: PODS Invited Tutorial 2,https://doi.org/10.1145/3247757
6306,6306,24071,/doi/10.1145/3252641,Session details: Session 4: Query Evaluation,https://doi.org/10.1145/3252641
6307,6307,24073,/doi/10.1145/3252733,Session details: Authentication Keynote and Attacks Session,https://doi.org/10.1145/3252733
6308,6308,24074,/doi/10.1145/3388410,Session details: Keynote Address,https://doi.org/10.1145/3388410
6309,6309,24076,/doi/10.1145/3258506,Session details: Session 3,https://doi.org/10.1145/3258506
6310,6310,24077,/doi/10.1145/3252732,Session details: Privacy and Threats Session,https://doi.org/10.1145/3252732
6311,6311,24079,/doi/10.1145/3388413,Session details: Phishing and APT,https://doi.org/10.1145/3388413
6312,6312,24081,/doi/10.1145/3388412,Session details: Tutorial on Adversarial Machine Learning,https://doi.org/10.1145/3388412
6313,6313,24082,/doi/10.1145/3252734,Session details: Smartphone Security Keynote and Software Vulnerabilities Session,https://doi.org/10.1145/3252734
6314,6314,24084,/doi/10.1145/3258505,Session details: Keynote Address,https://doi.org/10.1145/3258505
6315,6315,24085,/doi/10.1145/3258504,Session details: Session 1,https://doi.org/10.1145/3258504
6316,6316,24087,/doi/10.1145/3252735,Session details: Attacks and New Detection Method Session,https://doi.org/10.1145/3252735
6317,6317,24089,/doi/10.1145/3255948,Session details: Industrial Session,https://doi.org/10.1145/3255948
6318,6318,24090,/doi/10.1145/3460497,Session details: Session 3: Tutorial,https://doi.org/10.1145/3460497
6319,6319,24092,/doi/10.1145/3533689,Session details: Session 1: Cyber Physical Systems Security,https://doi.org/10.1145/3533689
6320,6320,24093,/doi/10.1145/3460495,Session details: Session 1: AI for CPS Security,https://doi.org/10.1145/3460495
6321,6321,24095,/doi/10.1145/3533688,Session details: Keynote Talk,https://doi.org/10.1145/3533688
6322,6322,24096,/doi/10.1145/3533691,Session details: Session 3: Miscellaneous Topics,https://doi.org/10.1145/3533691
6323,6323,24097,/doi/10.1145/3533690,Session details: Session 2: Access Control and Trust,https://doi.org/10.1145/3533690
6324,6324,24099,/doi/10.1145/3460494,Session details: Keynote Talk,https://doi.org/10.1145/3460494
6325,6325,24100,/doi/10.1145/3460498,Session details: Session 4: Miscellaneous Topics,https://doi.org/10.1145/3460498
6326,6326,24102,/doi/10.1145/3259163,Session details: PhD Symposium,https://doi.org/10.1145/3259163
6327,6327,24106,/doi/10.1145/3259176,Session details: Keynote,https://doi.org/10.1145/3259176
6328,6328,24107,/doi/10.1145/3255947,Session details: Keynote Session,https://doi.org/10.1145/3255947
6329,6329,24108,/doi/10.1145/3255949,Session details: Keynote Session,https://doi.org/10.1145/3255949
6330,6330,24109,/doi/10.1145/3261607,Session details: ACA-2014 Abstracts: Computer algebra in coding theory and cryptography,https://doi.org/10.1145/3261607
6331,6331,24113,/doi/10.1145/3460496,Session details: Session 2: Access Control,https://doi.org/10.1145/3460496
6332,6332,24115,/doi/10.1145/3255946,Session details: Research Paper Session 1,https://doi.org/10.1145/3255946
6333,6333,24117,/doi/10.1145/3255950,Session details: Research Paper Session 2,https://doi.org/10.1145/3255950
6334,6334,24119,/doi/10.1145/3355500,Session details: Special issue on spatial query processing and traffic simulation,https://doi.org/10.1145/3355500
6335,6335,24120,/doi/10.1145/3257767,Session details: LT'16,https://doi.org/10.1145/3257767
6336,6336,24122,/doi/10.1145/3259328,Session details: Algorithms and mobile applications for healthcare,https://doi.org/10.1145/3259328
6337,6337,24123,/doi/10.1145/3248148,Session details: Cryptographic key management,https://doi.org/10.1145/3248148
6338,6338,24125,/doi/10.1145/3257752,Session details: Cryptographic protocols,https://doi.org/10.1145/3257752
6339,6339,24127,/doi/10.1145/3448286,Session details: Session 5: Cryptographic Techniques and Key Management,https://doi.org/10.1145/3448286
6340,6340,24129,/doi/10.1145/3257751,Session details: Applied cryptography II,https://doi.org/10.1145/3257751
6341,6341,24131,/doi/10.1145/3257743,Session details: Applied cryptography I,https://doi.org/10.1145/3257743
6342,6342,24133,/doi/10.1145/3253094,Session details: Security and privacy,https://doi.org/10.1145/3253094
6343,6343,24134,/doi/10.1145/3245193,Session details: Media encryption,https://doi.org/10.1145/3245193
6344,6344,24136,/doi/10.1145/3263220,Session details: Security & privacy,https://doi.org/10.1145/3263220
6345,6345,24138,/doi/10.1145/3246370,Session details: Video compression for e-health,https://doi.org/10.1145/3246370
6346,6346,24140,/doi/10.1145/3637191,Session details: Session 5A: Security Encryption/Confidentiality Support,https://doi.org/10.1145/3637191
6347,6347,24142,/doi/10.1145/3244870,Session details: Cryptographic solutions for privacy,https://doi.org/10.1145/3244870
6348,6348,24144,/doi/10.1145/3260495,Session details: Other Applications,https://doi.org/10.1145/3260495
6349,6349,24146,/doi/10.1145/3261598,Session details: Surface fields,https://doi.org/10.1145/3261598
6350,6350,24148,/doi/10.1145/3255168,Session details: Session 9B -- Crypto Implementations,https://doi.org/10.1145/3255168
6351,6351,24150,/doi/10.1145/3254504,Session details: Privacy protocols,https://doi.org/10.1145/3254504
6352,6352,24151,/doi/10.1145/3545608,Session details: Session 3: Federated Learning,https://doi.org/10.1145/3545608
6353,6353,24153,/doi/10.1145/3483312,Session details: Session 2: Short Papers,https://doi.org/10.1145/3483312
6354,6354,24155,/doi/10.1145/3483310,Session details: Keynote & Invited Talks,https://doi.org/10.1145/3483310
6355,6355,24156,/doi/10.1145/3260492,"Session details: Social Networks, Sensor Networks, and Smartphone Systems",https://doi.org/10.1145/3260492
6356,6356,24158,/doi/10.1145/3255172,Session details: Session 10C -- System-Oriented Crypto Integration,https://doi.org/10.1145/3255172
6357,6357,24160,/doi/10.1145/3545605,Session details: Invited-Plenary Talk,https://doi.org/10.1145/3545605
6358,6358,24162,/doi/10.1145/3483311,Session details: Session 1: Full Papers,https://doi.org/10.1145/3483311
6359,6359,24163,/doi/10.1145/3432963,Session details: Session 2B: Applied Cryptography,https://doi.org/10.1145/3432963
6360,6360,24165,/doi/10.1145/3432960,Session details: Session 1D: Applied Cryptography and Cryptanalysis,https://doi.org/10.1145/3432960
6361,6361,24167,/doi/10.1145/3255149,Session details: Session 3B -- Applications Oriented Cryptosystems,https://doi.org/10.1145/3255149
6362,6362,24169,/doi/10.1145/3246860,Session details: Session 5 -- Digital Prevention and Interventions,https://doi.org/10.1145/3246860
6363,6363,24171,/doi/10.1145/3246858,Session details: Session 3 -- e-Learning and Serious Games for Health 2,https://doi.org/10.1145/3246858
6364,6364,24173,/doi/10.1145/3258076,Session details: High availability & reliability,https://doi.org/10.1145/3258076
6365,6365,24175,/doi/10.1145/3258067,Session details: Operating systems,https://doi.org/10.1145/3258067
6366,6366,24177,/doi/10.1145/3258066,Session details: Keynote 1,https://doi.org/10.1145/3258066
6367,6367,24178,/doi/10.1145/3258074,Session details: Keynote 3,https://doi.org/10.1145/3258074
6368,6368,24179,/doi/10.1145/3258069,Session details: Distributed & parallel processing,https://doi.org/10.1145/3258069
6369,6369,24181,/doi/10.1145/3258077,Session details: Storage & system modeling,https://doi.org/10.1145/3258077
6370,6370,24183,/doi/10.1145/3258068,Session details: Virtualization,https://doi.org/10.1145/3258068
6371,6371,24185,/doi/10.1145/3257764,Session details: Social Computing for Physical Activity and Healthly Eating,https://doi.org/10.1145/3257764
6372,6372,24187,/doi/10.1145/3258073,Session details: Benchmarking & testing,https://doi.org/10.1145/3258073
6373,6373,24188,/doi/10.1145/3258072,Session details: Programming models & optimization,https://doi.org/10.1145/3258072
6374,6374,24189,/doi/10.1145/3258071,Session details: Applications,https://doi.org/10.1145/3258071
6375,6375,24191,/doi/10.1145/3257757,Session details: Digital Health Technology Design,https://doi.org/10.1145/3257757
6376,6376,24193,/doi/10.1145/3246863,Session details: Session 8 -- Tracking/Wearables and Mobile Technology,https://doi.org/10.1145/3246863
6377,6377,24195,/doi/10.1145/3246862,"Session details: Session 7 -- Smart Health and Intelligent Ubiquitous Technologies; Knowledge Management, Web Science and Health",https://doi.org/10.1145/3246862
6378,6378,24198,/doi/10.1145/3257766,Session details: PhD Session,https://doi.org/10.1145/3257766
6379,6379,24199,/doi/10.1145/3258070,Session details: Keynote 2,https://doi.org/10.1145/3258070
6380,6380,24200,/doi/10.1145/3257758,"Session details: Wearables, Robotics, Sensors, and Ubiquituous Systems for Health",https://doi.org/10.1145/3257758
6381,6381,24202,/doi/10.1145/3246857,Session details: Session 2 -- Web 2.0 and Online Communities of Practice,https://doi.org/10.1145/3246857
6382,6382,24204,/doi/10.1145/3246856,Session details: Session 1 -- e-Learning and Serious Games for Health 1,https://doi.org/10.1145/3246856
6383,6383,24206,/doi/10.1145/3257194,Session details: Session 1A,https://doi.org/10.1145/3257194
6384,6384,24207,/doi/10.1145/3257195,Session details: Session 1B,https://doi.org/10.1145/3257195
6385,6385,24209,/doi/10.1145/3255177,Session details: Session 12A -- Cryptographic Schemes & Techniques,https://doi.org/10.1145/3255177
6386,6386,24211,/doi/10.1145/3257760,"Session details: e-Learning, Edutaiment and Serious Games for Health",https://doi.org/10.1145/3257760
6387,6387,24213,/doi/10.1145/3261609,Session details: ACA-2014 Abstracts: Algebraic and algorithmic aspects of differential and integral operators,https://doi.org/10.1145/3261609
6388,6388,24218,/doi/10.1145/3260256,Session details: Map-reduce and query processing,https://doi.org/10.1145/3260256
6389,6389,24220,/doi/10.1145/3254163,Session details: Everyday healthcare,https://doi.org/10.1145/3254163
6390,6390,24222,/doi/10.1145/3264375,Session details: Memory,https://doi.org/10.1145/3264375
6391,6391,24224,/doi/10.1145/3256216,Session details: Human mobility analysis,https://doi.org/10.1145/3256216
6392,6392,24226,/doi/10.1145/3256217,Session details: Trajectory information extraction,https://doi.org/10.1145/3256217
6393,6393,24227,/doi/10.1145/3262898,Session details: Optimization,https://doi.org/10.1145/3262898
6394,6394,24229,/doi/10.1145/3258378,Session details: OLAP query processing,https://doi.org/10.1145/3258378
6395,6395,24230,/doi/10.1145/3264049,Session details: Program optimization I,https://doi.org/10.1145/3264049
6396,6396,24232,/doi/10.1145/3261543,Session details: Optimization,https://doi.org/10.1145/3261543
6397,6397,24234,/doi/10.1145/3260255,Session details: Applications in adverse conditions,https://doi.org/10.1145/3260255
6398,6398,24236,/doi/10.1145/3258380,Session details: New trends,https://doi.org/10.1145/3258380
6399,6399,24237,/doi/10.1145/3264051,Session details: Program optimization II,https://doi.org/10.1145/3264051
6400,6400,24239,/doi/10.1145/3258376,Session details: Keynote address,https://doi.org/10.1145/3258376
6401,6401,24240,/doi/10.1145/3248064,Session details: Emerging topics,https://doi.org/10.1145/3248064
6402,6402,24242,/doi/10.1145/3248067,Session details: Supporting 3D content,https://doi.org/10.1145/3248067
6403,6403,24244,/doi/10.1145/3248065,Session details: Datasets,https://doi.org/10.1145/3248065
6404,6404,24246,/doi/10.1145/3258409,Session details: Dataset track,https://doi.org/10.1145/3258409
6405,6405,24247,/doi/10.1145/3248066,Session details: Demos and posters,https://doi.org/10.1145/3248066
6406,6406,24248,/doi/10.1145/3248062,Session details: Quality for HTTP streaming,https://doi.org/10.1145/3248062
6407,6407,24250,/doi/10.1145/3248946,Session details: Keynote address 1,https://doi.org/10.1145/3248946
6408,6408,24252,/doi/10.1145/3248949,Session details: Short presentation,https://doi.org/10.1145/3248949
6409,6409,24254,/doi/10.1145/3248068,Session details: Adapting to mobility,https://doi.org/10.1145/3248068
6410,6410,24255,/doi/10.1145/3258412,Session details: Encoding and repair,https://doi.org/10.1145/3258412
6411,6411,24257,/doi/10.1145/3258407,Session details: Networking,https://doi.org/10.1145/3258407
6412,6412,24258,/doi/10.1145/3248063,Session details: Signal processing,https://doi.org/10.1145/3248063
6413,6413,24259,/doi/10.1145/3258406,Session details: Wireless and mobile,https://doi.org/10.1145/3258406
6414,6414,24260,/doi/10.1145/3262335,Session details: Principles of database systems,https://doi.org/10.1145/3262335
6415,6415,24261,/doi/10.1145/3263377,Session details: Principles of database systems,https://doi.org/10.1145/3263377
6416,6416,24262,/doi/10.1145/3264310,Session details: Principles of database systems,https://doi.org/10.1145/3264310
6417,6417,24263,/doi/10.1145/3262392,Session details: ACM MobiCom 2012: best posters and demos,https://doi.org/10.1145/3262392
6418,6418,24266,/doi/10.1145/3258413,Session details: Modern media transport 2,https://doi.org/10.1145/3258413
6419,6419,24268,/doi/10.1145/3261514,Session details: Principles of database systems,https://doi.org/10.1145/3261514
6420,6420,24269,/doi/10.1145/3258410,Session details: Modern media transport 1,https://doi.org/10.1145/3258410
6421,6421,24270,/doi/10.1145/3262364,Session details: CDN and Wide Area Infrastructure,https://doi.org/10.1145/3262364
6422,6422,24271,/doi/10.1145/3262359,Session details: Experience Track 2,https://doi.org/10.1145/3262359
6423,6423,24273,/doi/10.1145/3263800,Session details: Wireless 2,https://doi.org/10.1145/3263800
6424,6424,24275,/doi/10.1145/3263796,Session details: Monitoring and diagnostics,https://doi.org/10.1145/3263796
6425,6425,24276,/doi/10.1145/3263791,Session details: Wireless (1),https://doi.org/10.1145/3263791
6426,6426,24277,/doi/10.1145/3264259,Session details: Streaming and content networking,https://doi.org/10.1145/3264259
6427,6427,24278,/doi/10.1145/3262361,Session details: Wide Area Networks and Traffic,https://doi.org/10.1145/3262361
6428,6428,24279,/doi/10.1145/3262360,Session details: Wireless,https://doi.org/10.1145/3262360
6429,6429,24280,/doi/10.1145/3262358,Session details: Experience Track 1,https://doi.org/10.1145/3262358
