,Unnamed: 0,id,type,name,link,count
781,781.0,782,1,Towards big data analytics framework: ICT professionals salary profile compilation perspective,/doi/10.1145/2691195.2691196,1
782,782.0,783,2,Ramachandran Ramasamy,/profile/99658691609,1
783,783.0,784,1,The big data ecosystem at LinkedIn,/doi/10.1145/2463676.2463707,1
784,784.0,785,2,Roshan Sumbaly,/profile/81502802104,1
785,785.0,786,2,Jay Kreps,/profile/81502810596,1
786,786.0,787,2,Sam Shah,/profile/81548006186,1
787,787.0,788,1,A Managerial Framework for Intelligent Big Data Analytics,/doi/10.1145/3305160.3305211,4
788,788.0,789,2,Yanxia Huo,/profile/99659357479,4
789,789.0,790,1,Big plateaus of big data on the big island,/doi/10.14778/2824032.2824141,1
790,790.0,791,2,Todd Walter,/profile/99658750368,1
791,791.0,792,1,Semantic question answering on big data,/doi/10.1145/2928294.2928302,1
792,792.0,793,2,Marta Tatu,/profile/81323496638,1
793,793.0,794,2,Steven Werner,/profile/99659032933,1
794,794.0,795,2,Mithun Balakrishna,/profile/81372593030,1
795,795.0,796,2,Tatiana Erekhinskaya,/profile/99659033396,1
796,796.0,797,2,Dan Moldovan,/profile/81100644228,1
797,797.0,798,1,Secure confidential big data sharing in cloud computing using KP-ABE,/doi/10.1145/3090354.3090388,1
798,798.0,799,2,Amghar Sara,/profile/99659192378,1
799,799.0,800,2,Tabaa Yassine,/profile/99659192372,1
800,800.0,801,2,Medouri Abdellatif,/profile/99659192429,1
801,801.0,802,1,Big Data Educational Portal for Small and Medium Sized Enterprises (SMEs),/doi/10.1145/3175684.3175688,1
802,802.0,803,2,Chekfoung Tan,/profile/99659257058,1
803,803.0,804,2,Mohammed Haji,/profile/99659257442,1
804,804.0,805,1,Application research of big data experimental teaching platform based on OpenStack,/doi/10.1145/3220199.3220200,1
805,805.0,806,2,Pan Zhengjun,/profile/99659287551,1
806,806.0,807,2,Zhao Lianfen,/profile/99659287901,1
807,807.0,808,1,"A Survey on IoT Big Data: Current Status, 13 V’s Challenges, and Future Directions",/doi/10.1145/3419634,1
808,808.0,809,2,Maggi Bansal,/profile/99659208244,1
809,809.0,810,2,Inderveer Chana,/profile/81467670584,1
810,810.0,811,2,Siobhán Clarke,/profile/81100390540,1
811,811.0,812,1,Research on Security and Privacy of Big Data under Cloud Computing Environment,/doi/10.1145/3291801.3291820,1
812,812.0,813,2,Zhang Maohong,/profile/99659342374,1
813,813.0,814,2,Yang Aihua,/profile/99659342685,1
814,814.0,815,2,Liu Hui,/profile/99659342399,1
815,815.0,816,1,Mixture Model Approaches to Big Data Clustering and Classification,/doi/10.1145/3010089.3010144,1
816,816.0,817,1,Unified analytics platform for big data,/doi/10.1145/2361999.2362038,1
817,817.0,818,2,Donald Miner,/profile/81508684128,1
818,818.0,819,1,Application of Artificial Intelligence and Big Data Technology in Digital Marketing,/doi/10.1145/3436286.3436404,1
819,819.0,820,2,Fang Gao,/profile/99659669274,1
820,820.0,821,2,Lan Zhang,/profile/99659669244,1
821,821.0,822,1,Creating a Chemistry of Sciences with Big Data: Building the Data Science Institute at Imperial College London,/doi/10.1145/2640087.2644159,1
822,822.0,823,2,Yike Guo,/profile/81384606960,1
823,823.0,824,2,David Johnson,/profile/82259239757,1
824,824.0,825,1,Big data small footprint: the design of a low-power classifier for detecting transportation modes,/doi/10.14778/2733004.2733015,1
825,825.0,826,2,Meng-Chieh Yu,/profile/99658681162,1
826,826.0,827,2,Tong Yu,/profile/99659864429,1
827,827.0,828,2,Shao-Chen Wang,/profile/99658676224,1
828,828.0,829,2,Chih-Jen Lin,/profile/81384612017,1
829,829.0,830,2,Edward Y. Chang,/profile/81344489120,1
830,830.0,831,1,Empirical analysis of asymptotic ensemble learning for big data,/doi/10.1145/3006299.3006306,1
831,831.0,832,2,Salman Salloum,/profile/99659092504,1
832,832.0,833,2,Joshua Zhexue Huang,/profile/81451594998,1
833,833.0,834,2,Yulin He,/profile/81487647012,1
834,834.0,835,1,Twitter Data Classification Using Big Data Technologies,/doi/10.1145/3230348.3230368,1
835,835.0,836,2,Madani Youness,/profile/99659306366,1
836,836.0,837,2,Erritali Mohammed,/profile/99659305143,1
837,837.0,838,2,Bengourram Jamaa,/profile/99659306521,1
838,838.0,839,1,Scaling big data mining infrastructure: the twitter experience,/doi/10.1145/2481244.2481247,1
839,839.0,840,2,Jimmy Lin,/profile/81471640432,1
840,840.0,841,2,Dmitriy Ryaboy,/profile/81460656206,1
841,841.0,842,1,Cognitive and Organizational Challenges of Big Data in Cyber Defense,/doi/10.1145/2609876.2609878,1
842,842.0,843,2,John R. Gersh,/profile/81311483602,1
843,843.0,844,1,"Opportunities, Threats and Future Directions in Big Data for Medical Wearables",/doi/10.1145/3010089.3010100,1
844,844.0,845,2,Berna Seref,/profile/99659130803,1
845,845.0,846,2,Erkan Bostanci,/profile/81414620504,1
846,846.0,847,1,Using big data for digital government research,/doi/10.1145/2612733.2612780,1
847,847.0,848,1,Big Data Analysis of Internet of Things System,/doi/10.1145/3389250,1
848,848.0,849,1,A reference architecture for big data systems in the national security domain,/doi/10.1145/2896825.2896834,1
849,849.0,850,2,Ross Buglak,/profile/99659023874,1
850,850.0,851,2,David Blockow,/profile/99659024527,1
851,851.0,852,2,Troy Wuttke,/profile/99659024923,1
852,852.0,853,2,Brenton Cooper,/profile/99659023434,1
853,853.0,854,1,Big Data and Higher Vocational and Technical Education: Green Food and Its Industry Orientation,/doi/10.1145/3322134.3322150,1
854,854.0,855,1,"The Role of Big Data, Data Science and Data Analytics in Financial Engineering",/doi/10.1145/3341620.3341630,1
855,855.0,856,2,Venkamaraju Chakravaram,/profile/99659458694,1
856,856.0,857,2,Vidya Sagar Rao G.,/profile/99659825580,1
857,857.0,858,2,Jangirala Srinivas,/profile/99658653258,1
858,858.0,859,2,Sunitha Ratnakaram,/profile/99659458075,1
859,859.0,860,1,Challenges and opportunities with big data,/doi/10.14778/2367502.2367572,1
860,860.0,861,1,Research on Crime Prevention and Control Based on Big Data Method,/doi/10.1145/3627377.3627400,2
861,861.0,862,2,Hongyan Li,/profile/99661073908,2
862,862.0,863,1,Language E-learning based on Learning Analytics in Big Data Era,/doi/10.1145/3206157.3206177,2
863,863.0,864,2,Wu Yanhui,/profile/99659274360,2
864,864.0,865,1,Application Analysis of Big Data Technology in Feeding Industry,/doi/10.1145/3379247.3379298,2
865,865.0,866,2,Nan Liu,/profile/99659508966,2
866,866.0,867,2,Jianxiang Li,/profile/99659509118,2
867,867.0,868,1,Research and Application of Grey Factor Analysis in Big Data Analytics,/doi/10.1145/3565291.3565298,1
868,868.0,869,2,Chunyan Jiang,/profile/99660662935,1
869,869.0,870,1,Runtime Variation in Big Data Analytics,/doi/10.1145/3588921,1
870,870.0,871,2,Yiwen Zhu,/profile/99659455197,1
871,871.0,872,2,Rathijit Sen,/author/Sen%2C+Rathijit,1
872,872.0,873,2,Robert Horton,/author/Horton%2C+Robert,1
873,873.0,874,2,John Mark Agosta,/author/Agosta%2C+John+Mark,1
874,874.0,875,1,English Education Innovation Model Based on Big Data,/doi/10.1145/3456887.3457461,1
875,875.0,876,2,Duan Xiaoxiao,/profile/99659733336,1
876,876.0,877,2,Duan Ping,/profile/99659733032,1
877,877.0,878,1,Big data and internships at Cloudera,/doi/10.1145/2331042.2331054,2
878,878.0,879,2,Yanpei Chen,/profile/81408597172,2
879,879.0,880,2,Andrew Ferguson,/profile/81477642970,2
880,880.0,881,2,Brian Martin,/profile/81486642059,2
881,881.0,882,2,Andrew Wang,/profile/81502645660,2
882,882.0,883,2,Patrick Wendell,/profile/81467667437,2
883,883.0,884,1,Privacy Security Status and Countermeasures in the Era of Big Data,/doi/10.1145/3474944.3474952,1
884,884.0,885,2,Yuanpeng Huang,/profile/99659895669,1
885,885.0,886,1,Study on Clustering Computing Methods of Big Data,/doi/10.1145/3386415.3386964,1
886,886.0,887,2,Lijun Chen,/profile/99659536445,1
887,887.0,888,2,Zhengjun Pan,/profile/99659535617,1
888,888.0,889,2,Lina Yuan,/profile/99659535934,1
889,889.0,890,1,Understanding quality requirements in the context of big data systems,/doi/10.1145/2896825.2896838,1
890,890.0,891,2,Ibtehal Noorwali,/profile/81557050756,1
891,891.0,892,2,Darlan Arruda,/profile/99659024812,2
892,892.0,893,2,Nazim H. Madhavji,/profile/81100077635,1
893,893.0,894,1,Measurement Metric Proposed For Big Data Analytics System,/doi/10.1145/3168390.3168425,1
894,894.0,895,2,Ridha Sefina Samosir,/profile/99659241461,1
895,895.0,896,2,Harco Leslie Hendric,/profile/99659241308,1
896,896.0,897,2,Ford Lumban Gaol,/profile/81501673276,1
897,897.0,898,2,Edi Abdurachman,/profile/99659227230,1
898,898.0,899,2,Benfano Soewito,/profile/81435600021,1
899,899.0,900,1,"Perspectives, Motivations and Implications Of Big Data Analytics",/doi/10.1145/2743065.2743099,1
900,900.0,901,2,J. Amudhavel,/profile/81474699140,2
901,901.0,902,2,V. Padmapriya,/profile/99660475507,2
902,902.0,903,2,V. Gowri,/profile/99658712508,2
903,903.0,904,1,Content-Based Textual Big Data Analysis and Compression,/doi/10.1145/3277104.3277107,1
904,904.0,905,2,Fei Gao,/profile/99659324729,1
905,905.0,906,2,Ananya Dutta,/profile/99659324718,1
906,906.0,907,2,Jiangjiang Liu,/profile/99659324566,1
907,907.0,908,1,Signal Processing Techniques Restructure The Big Data Era,/doi/10.1145/3003733.3003767,1
908,908.0,909,2,Charilaos Petrou,/profile/99659128696,1
909,909.0,910,2,Michael Paraskevas,/profile/81502725790,1
910,910.0,911,1,Adaptive Manycore Architectures for Big Data Computing,/doi/10.1145/3130218.3130236,1
911,911.0,912,2,Janardhan Rao Doppa,/profile/81470652738,1
912,912.0,913,2,Ryan Gary Kim,/profile/88159202057,1
913,913.0,914,2,Mihailo Isakov,/profile/99659169381,1
914,914.0,915,2,Michel A. Kinsy,/profile/81436598681,1
915,915.0,916,2,Hyouk Jun Kwon,/profile/99659202401,1
916,916.0,917,2,Tushar Krishna,/profile/81375619449,1
917,917.0,918,1,Impacts of Big Data on Data Mining Research: An Empirical Study of Chinese Journals,/doi/10.1145/3265689.3265706,1
918,918.0,919,2,Yue Huang,/profile/99661127892,1
919,919.0,920,1,The Impact of Big Data on Health Care Services in Australia: Using Big Data Analytics to Categorise and Deal with Patients,/doi/10.1145/3348400.3348414,1
920,920.0,921,2,Shakir Karim,/profile/99659465595,1
921,921.0,922,2,Ergun Gide,/profile/81100559370,1
922,922.0,923,2,Raj Sandu,/profile/99658959017,1
923,923.0,924,1,Online feature selection for mining big data,/doi/10.1145/2351316.2351329,1
924,924.0,925,2,Steven C. H. Hoi,/profile/81501646172,8
925,925.0,926,2,Jialei Wang,/profile/81508691329,1
926,926.0,927,2,Peilin Zhao,/profile/81458641452,3
927,927.0,928,2,Rong Jin,/profile/81100054575,1
928,928.0,929,1,A big data confession,/doi/10.1145/2486227.2486231,1
929,929.0,930,2,Beki Grinter,/profile/81100273168,1
930,930.0,931,1,"Big data on cloud for government agencies: benefits, challenges, and solutions",/doi/10.1145/3209281.3209360,1
931,931.0,932,2,Alaa Hussain Rashed,/profile/99659273776,1
932,932.0,933,2,Ziya Karakaya,/profile/81384595734,1
933,933.0,934,2,Ali Yazici,/profile/81100345350,1
934,934.0,935,1,Visual rhetoric and big data: design of future communication,/doi/10.1145/2448917.2448925,1
935,935.0,936,2,Michael J. Salvo,/profile/81554602556,1
936,936.0,937,1,"Big Data, Anonymisation and Governance to Personal Data Protection",/doi/10.1145/3396956.3398253,1
937,937.0,938,2,Artur Potiguara Carvalho,/profile/99659542194,1
938,938.0,939,2,Fernanda Potiguara Carvalho,/profile/99659542150,1
939,939.0,940,2,Edna Dias Canedo,/profile/99659542007,1
940,940.0,941,2,Pedro Henrique Potiguara Carvalho,/profile/99659541836,1
941,941.0,942,1,Federated cloud-based big data platform in telecommunications,/doi/10.1145/2378975.2378987,1
942,942.0,943,2,Chao Deng,/profile/81544043956,1
943,943.0,944,2,Ling Qian,/profile/81547238956,1
944,944.0,945,2,Meng Xu,/profile/81453613299,1
945,945.0,946,2,Yujian Du,/profile/81453638371,1
946,946.0,947,2,Zhiguo Luo,/profile/81453649345,1
947,947.0,948,2,Shaoling Sun,/profile/81453606663,1
948,948.0,949,1,Self-adaptive Executors for Big Data Processing,/doi/10.1145/3361525.3361545,1
949,949.0,950,2,Sobhan Omranian Khorasani,/profile/99659484540,1
950,950.0,951,2,Jan S. Rellermeyer,/profile/81331502673,1
951,951.0,952,2,Dick Epema,/profile/81100248187,2
952,952.0,953,1,Agent based Security Model for Cloud Big Data,/doi/10.1145/2905055.2905202,1
953,953.0,954,2,Sunil Kumar,/profile/99660726154,1
954,954.0,955,2,Jayant Shekhar,/profile/81488672240,1
955,955.0,956,2,Himanshu Gupta,/profile/99659068855,1
956,956.0,957,1,Application of Internet Big Data in Network Security Situation Assessment,/doi/10.1145/3645279.3645293,1
957,957.0,958,2,Xiangsen Xu,/profile/99661199731,1
958,958.0,959,2,Shijun Zhang,/profile/99661199286,1
959,959.0,960,2,Ji Lai,/profile/99661198347,1
960,960.0,961,1,Towards a model-driven design tool for big data architectures,/doi/10.1145/2896825.2896835,1
961,961.0,962,2,Michele Guerriero,/profile/99658737585,1
962,962.0,963,2,Saeed Tajfar,/profile/99659023452,1
963,963.0,964,2,Damian A. Tamburri,/profile/81488646345,1
964,964.0,965,2,Elisabetta Di Nitto,/profile/81100189933,1
965,965.0,966,1,Privacy-preserving big data publishing,/doi/10.1145/2791347.2791380,1
966,966.0,967,2,Hessam Zakerzadeh,/profile/81482662250,1
967,967.0,968,2,Charu C. Aggarwal,/profile/81350594201,1
968,968.0,969,2,Ken Barker,/profile/81100377273,1
969,969.0,970,1,The Implications of Big Data Analytics Orientation upon Deployment,/doi/10.1145/3301551.3301566,1
970,970.0,971,2,Youyung Hyun,/profile/99659354988,2
971,971.0,972,2,Ryuichi Hosoya,/profile/99659355105,2
972,972.0,973,2,Taro Kamioka,/profile/99659354977,1
973,973.0,974,1,Integrated Retrieval System Based on Medical Big Data,/doi/10.1145/3387168.3387220,1
974,974.0,975,2,Song Yu,/profile/99659532806,1
975,975.0,976,1,Performance and Fairness Issues in Big Data Transfers,/doi/10.1145/2680821.2680824,1
976,976.0,977,2,Se-young Yu,/profile/99658661873,1
977,977.0,978,2,Nevil Brownlee,/profile/81100174027,1
978,978.0,979,2,Aniket Mahanti,/profile/81312484665,1
979,979.0,980,1,The SusCity Big Data Warehousing Approach for Smart Cities,/doi/10.1145/3105831.3105841,1
980,980.0,981,1,A Scalable Streaming Big Data Architecture for Real-Time Sentiment Analysis,/doi/10.1145/3264560.3266428,1
981,981.0,982,2,Serkan Ayvaz,/profile/99658725375,1
982,982.0,983,2,Mohammed O. Shiha,/profile/99659310074,1
983,983.0,984,1,Top-K Entity Units Retrieval Over Big Data,/doi/10.1145/3041021.3053063,1
984,984.0,985,2,Da Zhang,/profile/99659154324,1
985,985.0,986,2,Mansur R. Kabuka,/profile/81100146384,1
986,986.0,987,1,Going big: a large-scale study on what big data developers ask,/doi/10.1145/3338906.3338939,1
987,987.0,988,2,Mehdi Bagherzadeh,/profile/81470653947,1
988,988.0,989,2,Raffi Khatchadourian,/profile/81326490426,1
989,989.0,990,1,When big data leads to lost data,/doi/10.1145/2389686.2389688,1
990,990.0,991,2,V. M. Megler,/profile/81488671140,1
991,991.0,992,2,David Maier,/profile/81100590819,1
992,992.0,993,1,Optimized Privacy Protection Method for Big Data Traffic,/doi/10.1145/3443467.3443749,1
993,993.0,994,2,Yubing Qiu,/profile/99659675378,1
994,994.0,995,2,Lan Sun,/profile/99659675306,1
995,995.0,996,2,Yingjie Wu,/profile/81548040762,1
996,996.0,997,1,Compression-aware I/O performance analysis for big data clustering,/doi/10.1145/2351316.2351323,1
997,997.0,998,2,Zhenghua Xue,/profile/99659670539,1
998,998.0,999,2,Geng Shen,/profile/81502681485,1
999,999.0,1000,2,Jianhui Li,/profile/81481648726,1
1000,1000.0,1001,2,Qian Xu,/profile/81508703817,1
1001,1001.0,1002,2,Yang Zhang,/profile/99659387970,1
1002,1002.0,1003,2,Jing Shao,/profile/99660049527,1
1003,1003.0,1004,1,In-memory performance for big data,/doi/10.14778/2735461.2735465,1
1004,1004.0,1005,2,Goetz Graefe,/profile/81100438965,1
1005,1005.0,1006,2,Haris Volos,/profile/81350579639,1
1006,1006.0,1007,2,Hideaki Kimura,/profile/81388593665,1
1007,1007.0,1008,2,Harumi Kuno,/profile/81100082301,1
1008,1008.0,1009,2,Joseph Tucek,/profile/81319503368,1
1009,1009.0,1010,2,Mark Lillibridge,/profile/81100001867,1
1010,1010.0,1011,2,Alistair Veitch,/profile/81100183042,1
1011,1011.0,1012,1,Big data provenance analysis and visualization,/doi/10.1109/CCGrid.2015.85,1
1012,1012.0,1013,2,Peng Chen,/profile/84460560557,1
1013,1013.0,1014,2,Beth Plale,/profile/81100418166,1
1014,1014.0,1015,1,"Informetric mapping of ""big data"" in FI-WARE",/doi/10.1145/2612733.2619954,1
1015,1015.0,1016,2,Elio Villaseñor,/profile/99658614082,1
1016,1016.0,1017,2,Hugo Estrada,/profile/81384590951,1
1017,1017.0,1018,1,Research on the effectiveness evaluation of big data in combat simulation,/doi/10.1145/3291801.3291827,1
1018,1018.0,1019,2,Xinwu Hu,/profile/99659319479,1
1019,1019.0,1020,2,Pengcheng Luo,/profile/99659318632,1
1020,1020.0,1021,2,Xiaonan Zhang,/profile/99659314196,1
1021,1021.0,1022,2,Jun Wang,/profile/99659318819,1
1022,1022.0,1023,2,Tianren Zhou,/profile/99659342631,1
1023,1023.0,1024,1,Big data scalability based on Spark Machine Learning Libraries,/doi/10.1145/3372454.3372469,1
1024,1024.0,1025,2,Anna Karen Garate-Escamilla,/profile/99659471621,3
1025,1025.0,1026,2,Amir Hajjam El Hassani,/profile/99659471203,3
1026,1026.0,1027,2,Emmanuel Andres,/profile/81414597011,3
1027,1027.0,1028,1,Managing Variant Calling Files the Big Data Way: Using HDFS and Apache Parquet,/doi/10.1145/3148055.3148060,1
1028,1028.0,1029,2,Aikaterini Boufea,/profile/99659231107,1
1029,1029.0,1030,2,Richard Finkers,/profile/81508707816,1
1030,1030.0,1031,2,Martijn van Kaauwen,/profile/99659232152,1
1031,1031.0,1032,2,Mark Kramer,/profile/81472651758,1
1032,1032.0,1033,2,Ioannis N. Athanasiadis,/profile/81100378023,1
1033,1033.0,1034,1,Database technologies in the world of big data,/doi/10.1145/2812428.2812429,1
1034,1034.0,1035,2,Jaroslav Pokorný,/profile/81552498456,1
1035,1035.0,1036,1,Traffic big data assisted broadcast in vehicular networks,/doi/10.1145/3338840.3355683,2
1036,1036.0,1037,2,Siri Guleng,/profile/99659481194,2
1037,1037.0,1038,2,Celimuge Wu,/profile/81453623703,2
1038,1038.0,1039,2,Tsutomu Yoshinaga,/profile/81100191436,2
1039,1039.0,1040,2,Yusheng Ji,/profile/99659652094,2
1040,1040.0,1041,1,Big Data Network Flow Processing Using Apache Spark,/doi/10.1145/3352700.3352709,1
1041,1041.0,1042,2,Kamil Jeřábek,/profile/99659460667,1
1042,1042.0,1043,2,Ondřej Ryšavý,/profile/82658966857,1
1043,1043.0,1044,1,On scale independence for querying big data,/doi/10.1145/2594538.2594551,2
1044,1044.0,1045,2,Leonid Libkin,/profile/81100307839,2
1045,1045.0,1046,1,Application of Recommender System in Intelligent Community under Big Data Scenario,/doi/10.1145/3358528.3359551,1
1046,1046.0,1047,2,Cong Liu,/profile/99659473959,1
1047,1047.0,1048,2,Zhenxiang Chen,/profile/81384615537,1
1048,1048.0,1049,2,Dong Cao,/profile/99659473673,1
1049,1049.0,1050,2,Mingyue Shang,/profile/99659335073,1
1050,1050.0,1051,1,Technology and Business Challenges of Big Data in the Digital Economy: Big Data (Ubiquity symposium),/doi/10.1145/3158341,1
1051,1051.0,1052,2,Dave Penkler,/profile/81321497028,1
1052,1052.0,1053,1,Big Data Management and Analytics for Disability Datasets,/doi/10.1145/3265689.3265721,2
1053,1053.0,1054,2,Zhiwen Pan,/profile/99659315984,2
1054,1054.0,1055,2,Wen Ji,/profile/81339507278,2
1055,1055.0,1056,2,Yiqiang Chen,/profile/81474685631,2
1056,1056.0,1057,2,Lianjun Dai,/profile/99658750190,2
1057,1057.0,1058,2,Jun Zhang,/profile/99659316600,2
1058,1058.0,1059,1,Privacy Protection and Data Security for Big Data Encryption: A Review,/doi/10.1145/3656766.3656946,1
1059,1059.0,1060,2,Zhanpeng Zhou,/author/Zhou%2C+Zhanpeng,1
1060,1060.0,1061,2,Zhe Wei,/author/Wei%2C+Zhe,1
1061,1061.0,1062,2,Fang Wang,/author/Wang%2C+Fang,1
1062,1062.0,1063,1,Parallel rough set based knowledge acquisition using MapReduce from big data,/doi/10.1145/2351316.2351320,1
1063,1063.0,1064,2,Junbo Zhang,/profile/81488648178,1
1064,1064.0,1065,2,Tianrui Li,/profile/81329490243,1
1065,1065.0,1066,2,Yi Pan,/profile/81372592212,1
1066,1066.0,1067,1,Big Data Platform Architecture under The Background of Financial Technology: In The Insurance Industry As An Example,/doi/10.1145/3297730.3297743,1
1067,1067.0,1068,2,Yi Liu,/profile/99659347462,1
1068,1068.0,1069,2,Jiawen Peng,/profile/99659346750,1
1069,1069.0,1070,2,Zhihao Yu,/profile/99659346883,1
1070,1070.0,1071,1,Heterogeneous chip multiprocessor architectures for big data applications,/doi/10.1145/2903150.2908078,1
1071,1071.0,1072,2,Houman Homayoun,/profile/81351609124,2
1072,1072.0,1073,1,IoT-based big data analytics issues in healthcare,/doi/10.1145/3369555.3369573,1
1073,1073.0,1074,2,Gomotsegang Ntehelang,/profile/99659492945,1
1074,1074.0,1075,2,Bassey Isong,/profile/88159421857,1
1075,1075.0,1076,2,Francis Lugayizi,/profile/99659493156,1
1076,1076.0,1077,2,Nosipho Dladlu,/profile/99659492517,1
1077,1077.0,1078,1,Evaluating Serverless Architecture for Big Data Enterprise Applications,/doi/10.1145/3492324.3494169,1
1078,1078.0,1079,2,Aimer Bhat,/profile/99659954612,1
1079,1079.0,1080,2,Heeki Park,/profile/99659960103,1
1080,1080.0,1081,2,Madhumonti Roy,/profile/99659959886,1
1081,1081.0,1082,1,Implementation of Cloud-based Urban Rail Big Data Platform,/doi/10.1145/3565387.3565402,1
1082,1082.0,1083,2,Lili Chen,/profile/99660654661,1
1083,1083.0,1084,2,Yingqi Di,/profile/99660652536,1
1084,1084.0,1085,2,Lele Zhang,/profile/99660656838,1
1085,1085.0,1086,1,Applying combinatorial test data generation to big data applications,/doi/10.1145/2970276.2970325,1
1086,1086.0,1087,2,Nan Li,/profile/99659067839,1
1087,1087.0,1088,2,Yu Lei,/profile/81100482180,1
1088,1088.0,1089,2,Haider Riaz Khan,/profile/99659068345,1
1089,1089.0,1090,2,Jingshu Liu,/profile/99659067398,1
1090,1090.0,1091,2,Yun Guo,/profile/99659067742,1
1091,1091.0,1092,1,Review and Investigate the Mapping Knowledge Domain of Financial Big Data Research,/doi/10.1145/3341620.3341622,1
1092,1092.0,1093,2,Wei Zhou,/profile/81548811556,2
1093,1093.0,1094,2,Danxue Luo,/profile/99659458612,1
1094,1094.0,1095,2,Jin Chen,/profile/99659458799,1
1095,1095.0,1096,1,Humanist-centric tools for big data: berkeley prosopography services,/doi/10.1145/2644866.2644870,1
1096,1096.0,1097,2,Patrick Schmitz,/profile/99658657632,1
1097,1097.0,1098,2,Laurie Pearce,/profile/84459227357,1
1098,1098.0,1099,1,Information Intelligence System Solution Based on Big Data Flink Technology,/doi/10.1145/3538950.3538954,1
1099,1099.0,1100,2,Baolin Xu,/profile/99660516595,1
1100,1100.0,1101,2,Jin Jiang,/profile/99660518990,1
1101,1101.0,1102,2,Junbin Ye,/profile/99660527158,1
1102,1102.0,1103,1,Event Prediction in the Big Data Era: A Systematic Survey,/doi/10.1145/3450287,1
1103,1103.0,1104,2,Liang Zhao,/profile/82658652657,1
1104,1104.0,1105,1,Optimized Label Propagation Community Detection on Big Data Networks,/doi/10.1145/3206157.3206167,1
1105,1105.0,1106,2,Matin Pirouz,/profile/99659051860,1
1106,1106.0,1107,2,Justin Zhan,/profile/99659019446,1
1107,1107.0,1108,1,Big Data Platforms and Tools for Data Analytics in the Data Science Engineering Curriculum,/doi/10.1145/3358505.3358512,1
1108,1108.0,1109,2,Yuri Demchenko,/profile/81321491248,1
1109,1109.0,1110,1,Assessing Reliability of Big Data Stream for Smart City,/doi/10.1145/3372454.3372478,1
1110,1110.0,1111,2,Supadchaya Puangpontip,/profile/99659492653,1
1111,1111.0,1112,2,Rattikorn Hewett,/profile/81100451130,2
1112,1112.0,1113,1,From big data to smart data: a data quality perspective,/doi/10.1145/3281022.3281026,1
1113,1113.0,1114,2,Maria Teresa Baldassarre,/profile/81100087741,1
1114,1114.0,1115,2,Ismael Caballero,/profile/81100556370,1
1115,1115.0,1116,2,Danilo Caivano,/profile/81100241494,1
1116,1116.0,1117,2,Bibiano Rivas Garcia,/profile/99659315151,1
1117,1117.0,1118,2,Mario Piattini,/profile/81100286659,1
1118,1118.0,1119,1,Enhancing location prediction with big data: evidence from dhaka,/doi/10.1145/2968219.2968282,1
1119,1119.0,1120,2,Dunstan Matekenya,/profile/99658647511,1
1120,1120.0,1121,2,Masaki Ito,/profile/99658649046,1
1121,1121.0,1122,2,Ryosuke Shibasaki,/profile/81100609541,1
1122,1122.0,1123,2,Kaoru Sezaki,/profile/81323495800,1
1123,1123.0,1124,1,Big data as a service from an urban information system,/doi/10.1145/3006386.3006391,1
1124,1124.0,1125,2,Alexandre Sorokine,/profile/81332529222,1
1125,1125.0,1126,2,Rajasekar Karthik,/profile/99658636048,1
1126,1126.0,1127,2,Anthony King,/profile/88159278657,1
1127,1127.0,1128,2,Bhaduri Budhendra,/profile/99659086952,1
1128,1128.0,1129,1,Information Management Technologies for Big Data: A Case of Oracle,/doi/10.1145/3231830.3231840,1
1129,1129.0,1130,2,Kalinka Kaloyanova,/profile/81322497344,1
1130,1130.0,1131,2,Tsvetomir Hristov,/profile/99659320999,1
1131,1131.0,1132,2,Ina Naydenova,/profile/81502731089,1
1132,1132.0,1133,2,Zlatinka Kovacheva,/profile/99659320483,1
1133,1133.0,1134,1,"On clusterization of ""big data"" streams",/doi/10.1145/2345316.2345320,1
1134,1134.0,1135,2,Duoduo Liao,/profile/81100507523,1
1135,1135.0,1136,1,Big data analysis of local business and reviews,/doi/10.1145/3154943.3154946,1
1136,1136.0,1137,2,Ruchi Singh,/profile/99659343931,1
1137,1137.0,1138,2,Yashaswi Ananth,/profile/99659344605,1
1138,1138.0,1139,2,Dr. Jongwook Woo,/profile/99659246811,1
1139,1139.0,1140,1,Application of Online/Offline Sales Big Data in Household Medical Device Industry,/doi/10.1145/3341620.3341635,1
1140,1140.0,1141,2,Lixia Liu,/profile/99659459031,1
1141,1141.0,1142,2,Gang Hu,/profile/99659458209,1
1142,1142.0,1143,2,Min Zhang,/profile/99659458215,1
1143,1143.0,1144,2,Xiaoqiao Xue,/profile/99659458547,1
1144,1144.0,1145,1,"Cost-Effective, Workload-Adaptive Migration of Big Data Applications to the Cloud",/doi/10.1145/3299869.3320240,1
1145,1145.0,1146,2,Victor Giannakouris,/profile/99659440072,1
1146,1146.0,1147,2,Alejandro Fernandez,/profile/99659439853,1
1147,1147.0,1148,2,Alkis Simitsis,/profile/81100325947,1
1148,1148.0,1149,2,Shivnath Babu,/profile/81100276884,1
1149,1149.0,1150,1,Big Data Processing and Visualization of Offshore Current Based on Python,/doi/10.1145/3627377.3627395,1
1150,1150.0,1151,2,Yachao Zhang,/profile/99661074380,1
1151,1151.0,1152,2,Xiaojie Zhang,/profile/99661074604,1
1152,1152.0,1153,2,Wei Sha,/profile/99661072730,1
