,ner_id,link,title,doi
544,876,publication/376563305_Multiple_Roles_of_Big_Data_Platform_and_Artificial_Intelligence_Architecture?_sg=ewx8lRuoU-a_DoTE9GjQY5Y0sV3DEytTegDCn_l7m81OZh5SCYIpOj615fu7YadsEyWvgWZu3xoBL20,Multiple Roles of Big Data Platform and Artificial Intelligence Architecture, 10.3233/ATDE231039
545,877,publication/375307223_Health_Data_Security_in_a_Big_Data_Environment?_sg=kySyhi1uCq1-3illpsbCfW7ASj4t9gE2f8AKVzhE_xffdXJ7PzJa8B2NZuvsOBHZLl6mwQwBCPF6ajo,Health Data Security in a Big Data Environment, 10.1007/978-3-031-46584-0_17
546,879,publication/375551609_The_Transformation_of_International_Marketing_Strategy_under_the_Background_of_Big_Data?_sg=SuycBGSrYkpaww07_mggXslz2guUgw4f6r5BYAdWY6oV0-P-dyPXHoCh3euLU4p6TEcUEjmHFotDADM,The Transformation of International Marketing Strategy under the Background of Big Data, 10.54254/2754-1169/37/20231848
547,880,publication/374733968_Big_data_Navigating_the_Hadoop_ecosystem_Unraveling_the_potential_of_big_data?_sg=f4Qh3cQLw8VC1XW33YMCxN5h2supTLhf1wv9f2DfjGee3nzmf2wARPFPpkLgnzQvnnXvKRpgtqcoRfI,"Big data: ""Navigating the Hadoop ecosystem: Unraveling the potential of big data”", 10.14419/ijet.v12i1.32332
548,881,publication/374578879_Revolutionizing_Healthcare_Through_Advanced_Analytics_Big_Data?_sg=8hCDoNgnmvS4bxglApV6uc5CX6KZ90kV8Ob9PyCo5UHI0G_8SnbRutctw1H6KvFc5sF52uYGgh0n3Wc,Revolutionizing Healthcare Through Advanced Analytics: Big Data, 10.22376/ijpbs.2023.14.4.p62-74
549,882,publication/372339161_Big_Data_and_its_Applications_in_Various_Industries?_sg=0EaXGaw5iWj2UGGLx-fNxB1iGR8HkXXzOt2YhyqV92l1BQAM_OUGci4w2D2mtVrpvP19KX7gTMzMtIo,Big Data and its Applications in Various Industries, 10.1051/shsconf/202317201014
550,883,publication/377638029_Evaluation_of_a_software_positioning_tool_to_support_SMEs_in_adoption_of_big_data_analytics?_sg=HInk0-R9dkMp2QQU1Xjx_kgHurhq4IK-3j1CtMfoKKBrOOM5qZ6b_Est7qRJQXfJbfPZWbpAN2tyolY,Evaluation of a software positioning tool to support SMEs in adoption of big data analytics, 10.1016/j.jnlest.2023.100229
551,884,publication/380190989_Sustainability_orientation_industrial_big_data_and_product_innovation_Evidence_from_the_European_manufacturing_sector?_sg=c2ONxCZAEpZS7XELvszniefIonxVC1u-_Qi_UoTQ4PzI72EJBxXmkCWjUEdyJRNQw83J-gcOJ5Srcpk,"Sustainability orientation, industrial big data and product innovation: Evidence from the European manufacturing sector", 10.1016/j.cie.2024.110163
552,888,publication/374816338_Pemanfaatan_Big_Data_untuk_Peningkatan_Bisnis_Bank?_sg=fYndtEpw5WLC7EoIM963jCz7HTFp82IFFfGVV2UQYXlwTWagDLI3kH1BbQ6xewhCZzHL2vl8KbqKO4k,Pemanfaatan Big Data untuk Peningkatan Bisnis Bank, 10.36418/syntax-literate.v8i10.13779
553,889,publication/379596402_Roles_of_Iot_big_data_and_machine_learning_in_precision_agriculture_a_systematic_review?_sg=qCEiFpo4wfSP5wxyme1XP58MX7vthP7f4gFJmehh_d5Q-_qKDeNhJFqQ-YsileO2BwLwkvoid9GLlec,"Roles of Iot, big data and machine learning in precision agriculture: a systematic review", 10.4314/sa.v23i1.3
554,890,publication/377158216_Attribute_of_Big_Data_Analytics_Quality_Affecting_Business_Performance?_sg=X2g9vgV0mfrFtPbnhpgr2NKzE7-itrK11kABggUO0oXlN8R6rkacGOALZsIsoCeUsQAOu0pQr5lrC9s,Attribute of Big Data Analytics Quality Affecting Business Performance, 10.23919/JSC.2023.0028
555,892,publication/376868147_The_Effect_of_Data_Security_Procedures_and_Big_Data_Analytics_on_Engineering_Performance_A_Case_Study_of_Lagos_Iganmu_Industrial_Layout?_sg=n_uDkWs8qA96NimPaUUlSVrBy6ot7tRlEabI6UQp0XicQWxhWYeEjsOxQGXt8NnCvP9pskD2sFW_U_k,The Effect of Data Security Procedures and Big Data Analytics on Engineering Performance: A Case Study of Lagos (Iganmu) Industrial Layout, 10.24018/ejece.2023.7.6.584
556,893,publication/379744812_AN_ANALYSIS_OF_RECENT_STUDIES_IN_ENGLISH_EDUCATION_IN_CHINA_USING_AN_APPLICATION_OF_BIG_DATA_IN_ENGLISH_TEACHING?_sg=rufkLcBRbS7qESWBFQWGD46sdBF2U3MY2qa9UUZxlXAACn1oVXiH-EOoATrJDZ22dDkkKfKVG00PCdk,AN ANALYSIS OF RECENT STUDIES IN ENGLISH EDUCATION IN CHINA USING AN APPLICATION OF BIG DATA IN ENGLISH TEACHING, 10.35678/2539-5645.2(45).2024.330-349
557,894,publication/372247548_The_evolution_of_Big_Data_in_neuroscience_and_neurology?_sg=xsuOfIBJYlrBLPT1AGGQYgSr70psHQEjf5Y5p5qX3Mb8vb75XMwuA35PamnE5lOt05e2_GDWOFbGh5E,The evolution of Big Data in neuroscience and neurology, 10.1186/s40537-023-00751-2
558,895,publication/375887903_Understanding_how_big_data_awareness_affects_healthcare_institution_performance_in_Oman?_sg=8mN4y6gbfdmXJppP5Ex_7J2wC0Re4m_MJJ1SIw3seURkoZ7ea4-xUve3sY8Fcw9xjPl2Dq2EBfCCujg,Understanding how big data awareness affects healthcare institution performance in Oman, 10.1016/B978-0-443-21598-8.00001-4
559,896,publication/377198112_Convergence_in_Financial_Systems_Fintech_Big_Data_and_Regulatory_Standards?_sg=CD-vUpXGXoP7NOvgrjyEbPqeU4aVrBN2pVwdq6_0AdvyAEah5QpAcy2jhbnOny3qRqHAW-1TMvgPxD8,"Convergence in Financial Systems: Fintech, Big Data, and Regulatory Standards", 10.1007/978-3-031-46189-7_10
560,897,publication/380299712_Big_Data_The_Game-Changer_for_Digital_Journalism?_sg=fosfGaJxWrJknoOtk6W3QN3xfFCvFFaUctRiXaIQkR0QiToVQu0fmpxe0GkGs_A-jNpPIZflPsN4tuQ,Big Data: The Game-Changer for Digital Journalism, 10.1007/978-981-99-6675-2_25
561,898,publication/377213856_Streaming_machine_learning_algorithms_with_streaming_big_data_systems?_sg=CfLk1YKRaAxH1wmY3uaGnp_mfyR4kc2oKoIn_EoP4Hq266GB3gL5Ysxtx46Nh8p86eU54PUyNU57hD8,Streaming machine learning algorithms with streaming big data systems, 10.34117/bjdv10n1-021
562,901,publication/381317626_Corresponding_author_Omowonuola_Ireoluwapo_Kehinde_Olanrewaju_Strategic_financial_decision-making_in_sustainable_energy_investments_Leveraging_big_data_for_maximum_impact?_sg=xQNvbTqj73R_xwAye7sDFflKOBQVTALTt0NSwwV1e5cR69cgGu7btMWY9ZLGutVAvgzwpe6qoax1N6Q,Corresponding author: Omowonuola Ireoluwapo Kehinde Olanrewaju Strategic financial decision-making in sustainable energy investments: Leveraging big data for maximum impact, 10.30574/wjarr.2024.22.3.1758
563,902,publication/375232891_Big_Data_in_Finance_An_Architectural_Overview?_sg=NSL5i_TWnZkTQGeUm3TbbWgO7Kq6MLpZ3BGC_PCmxGldzp9BpR2TS0_ZUGaDU_qBe43KTasORW1OPKw,Big Data in Finance: An Architectural Overview, 10.14445/22312803/IJCTT-V71I10P108
564,904,publication/376569474_Design_and_Implementation_of_Power_Big_Data_Platform?_sg=_lkB2DhEnSH_Maa4cwZYUy1aOzNBRNg_xhbTVjfrSMtRFPU8Vv9p8pDcjupjiY6P4sAf-ZAYPXXltSk,Design and Implementation of Power Big Data Platform, 10.1088/1742-6596/2665/1/012001
565,905,publication/380813572_Machine_Learning-based_Distributed_Big_data_Analytics_Framework_for_IoT_Applications?_sg=-vepRKzpThbVOA38GWcN9ZPFp7vc26ap-8jrDO14Q4AcMxrJRP6Ff7-jkQn7wMBQSApD3YbIJ5zNrCY,Machine Learning-based Distributed Big data Analytics Framework for IoT Applications, 10.52783/jes.3672
566,907,publication/357803871_Big_Data_and_Big_Data_Analytics?_sg=vtL55zMO-Ia4vlikTfyAa_qjiSA-zALKMLKFlLp1udrq0ssg9SW1UrtTB5eZg1t01XJ6JjX5OS7GIbE,Big Data and Big Data Analytics, 10.1007/978-981-16-3607-3_1
567,908,publication/379524264_AI_and_Big_Data_in_Contemporary_Marketing?_sg=ED5uCbTG6cU7290412yX8qO31rioK81fvX6PsvKSx98YgEBbLvXKfR4bkgWeM2OjhFscTLcBuL0zIgY,AI and Big Data in Contemporary Marketing, 10.1109/MC.2024.3360588
568,910,publication/378332680_ACCOUNTING_IN_THE_ERA_OF_BIG_DATA_CASE_STUDIES_AND_FRAMEWORKS?_sg=DS79QTbzwEBrMJQGGQgdDGF4w2bCvBYt8KRjfGN3AmAjh1Pi2y_uXRs7lyeySn5cjsXL4jgX82JrNPI,ACCOUNTING IN THE ERA OF BIG DATA: CASE STUDIES AND FRAMEWORKS, 10.35774/jee2023.04.506
569,912,publication/374402096_Privacy-Enhancing_Data_Aggregation_for_Big_Data_Analytics?_sg=SKpIZ9uNjCkoKGimwwNiq12YDx-z7UW_EIdYHq4GU20C3UbOmqExuX7yvRJyPRMrleI2lyMgnfCzt8M,Privacy-Enhancing Data Aggregation for Big Data Analytics, 10.37936/ecti-cit.2023173.252952
570,916,publication/380263153_USING_BIG_DATA_IN_SEMANTIC_RESEARCH_PERSPECTIVES_AND_APPROACHES?_sg=xfmFLGXqj4IO9MZO0tpaLDS5ctbXIptntqv6eVZA3lR3upy5q5juNATNFprzPZfr7Qkku8Nbpo0JWok,USING BIG DATA IN SEMANTIC RESEARCH: PERSPECTIVES AND APPROACHES, 10.36622/MLMDR.2023.95.56.003.
571,918,publication/377718640_Big_Data_and_Lots_of_Data_are_Not_the_Same_Things_Small_data_sources_in_the_social_science_of_archaeologists?_sg=217wWZ1qm8NH_A0AMb48KP-OhtolNOSdxx13JLq1q0U-wOmqP4nlv7l7bJteNx2r0fF5L2ERz9TJQuQ,Big Data and Lots of Data are Not the Same Things: Small data sources in the social science of archaeologists, 10.11141/ia.65.3
572,919,publication/370068872_Big_Data_Taxation_Issues?_sg=1SaqWIcW5Y2oPpvZEnYYNC5rRD5muRmTymHNWexMgZKiPmgGESCmyaVay0kYEfnFMwifl4xYvA7sccE,Big Data Taxation Issues, 10.22397/wlri.2022.38.4.169
573,920,publication/376155419_Research_on_Key_Technologies_of_Big_Data_Analysis?_sg=JE5DkEOIXNhUN7VG4MIRPnj6yhRuXSOYzD9lLaH0gTxeXxm6rjC0uoxfX_SgfGLGAr9mPaHd6_XwXvo,Research on Key Technologies of Big Data Analysis, 10.3233/FAIA230923
574,921,publication/379108228_Driving_Sustainability_using_Big_Data_Analytics?_sg=v_Quu6l75x90JCXZACEu0wyOZIVuwQiCzrOFozdLZvOih4HPXBgK2dGRvbzfkkTapCkTE3IGQMBPBPg,Driving Sustainability using Big Data Analytics, 10.1109/ICETSIS61505.2024.10459428
575,923,publication/377993707_Challenges_and_Opportunities_of_Big_Data_Analytics_for_Human_Resource_Management_in_Mining_and_Metal_Industries?_sg=NkRU_erS_EGdxXyVohjxV3lcHpI1J0gmxif4P2jgDHC9tJQ67MwMIiKSaiVNfC96oT4D_WVJzONdVYE,Challenges and Opportunities of Big Data Analytics for Human Resource Management in Mining and Metal Industries, 10.18311/jmmf/2023/35858
576,924,publication/371196255_Big_Data_Ethics_in_Education_and_Research?_sg=x7zDgJvR6O01SReYPC2dv8bLgK2jVG8ENDibimhqQJSl4w-esvGZyvC0sdGebKIWIkPc0b6hFMH0gds,Big Data Ethics in Education and Research, 10.58679/it49820
577,925,publication/373741995_Causal_inference_in_the_age_of_big_data_blind_faith_in_data_and_technology?_sg=mHQW3FZ1OPMsI9v_oZow-ggzaAIsyRee7Q7_DEV0aGHwtaZNhIb5dNXsq3j4HTM0rMZi7oS12GdHivw,Causal inference in the age of big data: blind faith in data and technology, 10.1108/K-06-2023-1026
578,929,publication/381504692_Research_on_the_privacy_protection_technology_of_blockchain_spatiotemporal_big_data?_sg=4eShSSV1-8h-5_zl0_IbYltxmT8BC1Yi_F5EJvSwic9JsXPOENvs6g8l18cpc9sMTOZANSTIaynXDh0,Research on the privacy protection technology of blockchain spatiotemporal big data, 10.1109/ACCESS.2024.3415590
579,930,publication/375592758_Big_Data_Analysis_for_Unstructured_Data_in_Nigeria_Court_System?_sg=jaYx45Vz-Vn4B3a_Du9Of9c-diGJjkwD1VLwF2IQdEJUrkeAZgSNj37559GkEW4rZPg2wVjZSm1cjDM,Big Data Analysis for Unstructured Data in Nigeria Court System, 10.5281/zenodo.10082510
580,934,publication/376631033_The_analysis_of_electric_vehicle_integration_based_on_big_data_technology?_sg=8JeM2rX2DipmUuW5qT2Dv9T8xfgwNkhUKjY76S0J1r5AS1pBxwYta0DPkumbOqh1rhV0rs8HdPZhU4U,The analysis of electric vehicle integration based on big data technology, 10.54254/2755-2721/22/ojs/20231158
581,935,publication/370890473_Application_of_big_data_in_ophthalmology?_sg=ETL3HcczNoyxkx8fL11EsBMROFi49T5wfawNOdExhbmF7gghxbC9ky1VpqrPauFsNTY4bV1wqGss9eU,Application of big data in ophthalmology, 10.4103/tjo.TJO-D-23-00012
582,937,publication/376187185_Secure_And_Adaptive_Data_Stream_Mining_For_New_Generation_Big_Data?_sg=Rz5sbzkeUujR2dOWQPYk9bOr8T81J-domDsW8UiNsVzfNM-UEmxy50C5pF-qlM4tQwLnzR4zaLuJbNY,Secure And Adaptive Data Stream Mining For New Generation Big Data, 10.52783/tjjpt.v44.i4.1180
583,938,publication/376439027_Optimization_of_Quantitative_Investment_Strategies_in_the_Financial_Big_Data_Environment?_sg=0CuLQ1RPASznsOM0sLWPZa3SLS7Jm2Th0oj7aZ7GvBeH4AlZfwXAnl1ib8A-nB8RIYF9l8XX5mCRHe8,Optimization of Quantitative Investment Strategies in the Financial Big Data Environment, 10.54097/fbem.v12i2.14595
584,939,publication/371885115_Big_Data_technology_in_the_digital_transformation_of_the_economy?_sg=up3Cu7wtuK0hSfoS8LSYVIn7Thx_kgl5jkMRqAEj_Ol6VFVWuKYp53agCDis06779_sIUdRwaOgW8Zw,«Big Data» technology in the digital transformation of the economy, 10.58732/2958-7212-2023-2-77-95
585,941,publication/381490155_THE_EFFECT_OF_BIG_DATA_ANALYTICS_ON_CLINICAL_AND_MANAGEMENT_DECISIONS_IN_HEALTHCARE_FACILITIES_IN_GHANA_WEST_AFRICA?_sg=9gX0bPoomWGlEakS0HSHwGwC6IMHgEktSUkYPAAG3huvHlaJLOc_Q_MX7idA-he2KRh6nwZugwfsEzw,"THE EFFECT OF BIG DATA ANALYTICS ON CLINICAL AND MANAGEMENT DECISIONS IN HEALTHCARE FACILITIES IN GHANA, WEST AFRICA", 10.4314/ajosi.v7i1.23
586,944,publication/375489605_The_importance_of_Big_Data_Analytics_technology_in_business_management?_sg=rgoH2e7Sa8bzYlHvA4upM4TCskaOBkm9ad1aD6Binq8BLHMAvo3F_k5KVeHvKHgQxb2cRWuFXHEj8dI,The importance of Big Data Analytics technology in business management, 10.35467/cal/174940
587,945,publication/378143491_CUSTOMER_AUDIT_LOGGING_FOR_COMPLIANCE_PURPOSES_USING_BIG_DATA?_sg=NTSHKTXzCs1yyftw4_zTRHU-XDN8jOVb804K7EO_p81NzKnNk_6LjU2Uotjw436l14FMMaS0tllcqi4,CUSTOMER AUDIT LOGGING FOR COMPLIANCE PURPOSES USING BIG DATA, 10.17605/OSF.IO/H5WVU
588,947,publication/377114424_Data_reduction_techniques_for_highly_imbalanced_medicare_Big_Data?_sg=LOAk56tXZ66riA1C23bSR5RG7nZuFP0FfLNjiArnEaY9HrGEljTqeaU44GZldsNOmUaY1M3m-aWuC9w,Data reduction techniques for highly imbalanced medicare Big Data, 10.1186/s40537-023-00869-3
589,950,publication/374755024_Education_big_data_and_learning_analytics_a_bibliometric_analysis?_sg=2k6XqHBeYwE4GfqSwkcqk09KJ0P0iwWggxBgm7u3b8JUm_Dyj0DgD-5_lYQZ22vHd_Qzr6MXO1qg12s,Education big data and learning analytics: a bibliometric analysis, 10.1057/s41599-023-02176-x
590,954,publication/377035108_Prioritizing_big_data_applications_in_E-commerce_considering_sustainable_development_indicators?_sg=JV34KU2k2bLTNIkgXeTPseaOB48kJ9oT4beplLfQLXCNIy184-01UeHAFd3NBIgHBH_AureMB5ZQ09U,Prioritizing big data applications in E-commerce considering sustainable development indicators, 10.5267/j.jfs.2024.9.002
591,955,publication/373508083_A_Data_Collection_Quality_Model_for_Big_Data_Systems?_sg=-l0CSlIF8aL6SOsV8HQZXG7U8pBPa4hV_QSK7CkMoUs_dxDP68zBCZQsY84SmVNZjijgGTVCO9hlcwI,A Data Collection Quality Model for Big Data Systems, 10.1109/ICIT58056.2023.10226013
592,958,publication/379430057_Reviewing_the_application_of_big_data_analytics_in_satellite_network_management_to_optimize_performance_and_enhance_reliability_with_implications_for_future_technology_developments?_sg=RlnjFdWICu_fKbLWoFUqXbg81aZma2EfTbmQBadyfEr_kVN7oWYLVAZC4WfbPhoY8J7JOgBJVaOkRHE,"Reviewing the application of big data analytics in satellite network management to optimize performance and enhance reliability, with implications for future technology developments", 10.30574/msarr.2024.10.2.0048
593,959,publication/378843540_Enhancing_Agricultural_Operations_Big_Data_Analytics_Using_Distributed_and_Parallel_Computing?_sg=_tkv1cSba0PMuF4FDM9STtHS71Ih_GbKY0SOkxQpqrZyiOH6WdbOo5MknY8M8ltikfsHK_wAXBLXPlM,Enhancing Agricultural Operations: Big Data Analytics Using Distributed and Parallel Computing, 10.57041/v3jj9f69
594,960,publication/378052425_Intelligent_Nursing_System_for_the_Elderly_Based_on_Big_Data?_sg=4h5DmdKXyS_FcszJmN3ESj3IT_DKq5Am8l5mhr2lgurPzAsTb8vQ6HRqqH5wkUuC9TQR42FHG7z-RtU,Intelligent Nursing System for the Elderly Based on Big Data, 10.4018/IJHISI.337285
595,961,publication/372939009_Harnessing_the_Power_of_Big_Data_Revolutionizing_Agriculture?_sg=9TJDLHJZ5mwj4z_9Ah02UH9d3Y00CV1cEPU0xqaWBuM5RoobIwum5chqiKoONQ_WvoXuwwn_iXNnV-Y,Harnessing the Power of Big Data: Revolutionizing Agriculture, 10.9734/cjast/2023/v42i224168
596,962,publication/372824089_Big_data_to_guide_glaucoma_treatment?_sg=ty_A8EdHQPRWee0oM6azP4jrrHEu4LlPTZgadTTTDJ-DdeSOVGnchhoJwoNuSdlf-WkLHqCTGj0kDok,Big data to guide glaucoma treatment, 10.4103/tjo.TJO-D-23-00068
597,965,publication/380287770_Research_on_the_Innovation_of_Student_Management_in_Colleges_and_Universities_based_on_Big_Data?_sg=dlWEhypjJTpTpDb3Usi9M0zN0HexgS7cEiUKviGgekObNiA74NS3cnKtsh88xaBWzXcfMGVYd9dDUDk,Research on the Innovation of Student Management in Colleges and Universities based on Big Data, 10.62051/ijsspa.v2n3.52
598,966,publication/375278029_Environmental_Sustainability_in_the_Age_of_Big_Data_Opportunities_and_Challenges_for_Business_and_Industry?_sg=-Vm44oRprWfD6m4-MxF1aAE40V4D2P5B8fxPGZVgmV6H_bdaZ-Zz346gtJR--mk4ittqfyGbD9CYGGg,Environmental Sustainability in the Age of Big Data: Opportunities and Challenges for Business and Industry, 10.1007/s11356-023-30301-5
599,968,publication/377274858_Analysis_of_the_Management_of_Office_Administrative_Archives_Based_on_Big_Data?_sg=s5eH4jA4PxMbavmy7Di71TseKOXFnDqjZ-Yi6ZMBla8CtGq31dIr4jzx7rhUJ8X9JyEGfqLq2d4lnQs,Analysis of the Management of Office Administrative Archives Based on Big Data, 10.26689/ssr.v5i12.5830
600,969,publication/380991321_RESEARCH_ON_STRATEGIES_FOR_OPTIMAL_ALLOCATION_OF_ENTERPRISE_RESOURCES_IN_THE_ERA_OF_BIG_DATA?_sg=JFRluQlGC8SFlK2QS8em_yepbIO-rEAbUWb6b9uAP6OhOLszGmqtVGfF99VXJcPQKBtaD1Z2bV7judY,RESEARCH ON STRATEGIES FOR OPTIMAL ALLOCATION OF ENTERPRISE RESOURCES IN THE ERA OF BIG DATA, 10.36871/ek.up.p.r.2024.04.07.014
601,970,publication/374509330_Blockchain_for_Big_Data_Approaches_Opportunities_and_Future_Directions?_sg=tUJ9mjTuD9a44pl9vqxOVj6Oocd1ur7xHk_V0_s5a3VkYSvDdXSGYTmM_wKaFs0oFqNmFFCYloHPUIk,"Blockchain for Big Data: Approaches, Opportunities and Future Directions", 10.2174/2352096516666230607104537
602,971,publication/378881328_A_Case_Study_of_Big_Data_Analytics_Capability_and_the_Impact_of_Cognitive_Bias_in_a_Global_Manufacturing_Organisation?_sg=RBNkTb0pmoMvB-Q-sYVkoYsZX7stzzQOpZuB-mJ7Ii7di9MW7FhN8LzShPpRFZXqVqdVJ_fDf4qgKPk,A Case Study of Big Data Analytics Capability and the Impact of Cognitive Bias in a Global Manufacturing Organisation, 10.4018/979-8-3693-0993-3.ch001
603,972,publication/371806113_Strategic_Outlook_for_Big_Data_Management?_sg=et7nABYZZJns0NNMseLQCyxVlMqNQSYKWYitHx_ndEBJ8Uxjj_LHOWwFZOMdj0ySKdIJ_Nf4cgQGZF8,Strategic Outlook for Big Data Management, 10.4018/978-1-6684-7416-7.ch009
604,974,publication/380608883_GLOBALNA_INICIATIVA_BIG_DATA_EARTH_PLANETARNA_DIDZITALIZACIA?_sg=t2plW2QSfokD5SfbP0kAegIb7ApS1GyVEDh1DqDTCRQQeprTiFiflaRsG1mqugk9fALwCsAXi8ou04g,ГЛОБАЛЬНА ІНІЦІАТИВА BIG DATA EARTH: ПЛАНЕТАРНА ДІДЖИТАЛІЗАЦІЯ, 10.31713/ve420235
605,975,publication/379514781_Research_on_the_Application_of_Big_Data_and_Artificial_Intelligence_in_Search_Engine?_sg=tMFuYbt-UeHhDqJVlo41l1tuFbRoimNgKJSbpXYuhWJq0AlqftYWzd6yjxGwPJ5QWUhFaTk0SpYsLro,Research on the Application of Big Data and Artificial Intelligence in Search Engine, 10.62051/ijcsit.v2n1.14
606,976,publication/379092893_Big_Data_Analytics_for_Secure_Edge-Based_Manufacturing_Internet_of_Things_MIoT?_sg=JNlAat_kxrsp5hAo3A0CgZ0QEd97rR0DCOeUJKEaWZKn9J8RXhSlxtANdI-9daCutF7kaDGNXScQNfI,Big Data Analytics for Secure Edge-Based Manufacturing Internet of Things (MIoT), 10.1007/978-3-031-51097-7_12
607,977,publication/380942559_Research_on_the_Effectiveness_of_Tactical_Missile_Weapon_Systems_Based_on_Energy_Big_Data?_sg=aQ0xA_jOUmW5ZmiZivgS3jx1L9HPapxpgduiwIHGTB036BmD0OyKl9nOl0ZkmlqNHk-0iTqGNVBpjfs,Research on the Effectiveness of Tactical Missile Weapon Systems Based on Energy Big Data, 10.2478/amns-2024-1059
608,978,publication/380021249_REVIEW_OF_OPPORTUNITIES_AND_CHALLENGES_REPRESENTED_BY_BIG_DATA_FOR_FINTECH_IN_MALAYSIA?_sg=zSXu3FV8p_2FIsBH-sgg52rHG8MmSEClKyotiGLqRyuhuvpSGH6r0nOAFUU_-yPK6eHKfcgPe12TvNQ,REVIEW OF OPPORTUNITIES AND CHALLENGES REPRESENTED BY BIG DATA FOR FINTECH IN MALAYSIA, 10.31436/jisdt.v5i2.425
609,980,publication/379351635_Mapping_the_Research_Landscape_of_Industry_50_from_a_Machine_Learning_and_Big_Data_Analytics_Perspective_A_Bibliometric_Approach?_sg=dVs_enFFZCMwhzjaLg6hNIwLmt6_l2OQWEqHg9jVrEVeCHgUUcN6x0ygfgeriRLC6QlejC8a2H2uZXI,Mapping the Research Landscape of Industry 5.0 from a Machine Learning and Big Data Analytics Perspective: A Bibliometric Approach, 10.3390/su16072764
610,984,publication/377764703_Tourism_and_Hospitality_Forecasting_With_Big_Data_A_Systematic_Review_of_the_Literature?_sg=ZEuu3ilG32dPemtV3JYV_sAl9HZ2l13q4ML4W-69K04pNS7ka3UFcbPiioFiyQtOuOGdi4r1-9c5Cl4,Tourism and Hospitality Forecasting With Big Data: A Systematic Review of the Literature, 10.1177/10963480231223151
611,987,publication/379633533_Development_of_tools_to_support_the_enterprise_digital_transformation_project_management_system_based_on_big_data?_sg=mp7BtxeHEvBt1zJncDLWfoNeYa2FQIERonNYCpHLwCWbF6nVU_eFNN7Ke7-lvKuBJK8eeoIIfR0oFAE,Development of tools to support the enterprise digital transformation project management system based on big data, 10.18323/2221-5689-2024-1-19-27
612,988,publication/375953767_Cultural_Studies_Big_Data_Scalability_Benjamin_Versus_Bourdieu?_sg=r5RMV_oVqpXVv_7ikIbzNAA4PIhQfeM87zmtKrxws27DgUrl-yQzeQB3srTD6XZ2IgZ2Fe0CDc5uIho,"Cultural Studies, Big Data, Scalability: Benjamin Versus Bourdieu", 10.1515/cat-2023-1001
613,989,publication/380872676_Machine_Learning-based_Distributed_Big_data_Analytics_Framework_for_IoT_Applications?_sg=psYcxcHS5-oYmT1fY_ts2kdOqbGLK_Thtq5RiYGJcCFUrklEjk2qxFcK27g-XY_kF_V1fdeLYi5iCdA,Machine Learning-based Distributed Big data Analytics Framework for IoT Applications, 10.52783/jes.3913
614,990,publication/374343989_Blockchain_Technology_Artificial_Intelligence_and_Big_Data_in_Education?_sg=vMwB3MIb-Z9sjkDbKRhDTPEvsPHXUsA1JHNEU8QVOzNr9M0rqeM9b8luwBsJ1W4LaydDuwyMmSN3VSg,"Blockchain Technology, Artificial Intelligence, and Big Data in Education", 10.1007/978-3-031-42924-8_16
615,992,publication/371775590_CONHECIMENTO_CIENTIFICO_NO_CONTEXTO_BIG_DATA?_sg=0om6iCDfzpHO5TC1lilYceOD5q3kMIAPKW0fS0XhIqnIxiT4i-kBBmCD-TpXIKdT_ncvEyrviazUczw,CONHECIMENTO CIENTÍFICO NO CONTEXTO BIG DATA, 10.56083/RCV3N6-059
616,994,publication/374345120_Big_Data_in_Smart_Ecosystems_Trends_Challenges_and_Future_Prospectus?_sg=MgvUR-_CaYwD8ec0xDfgu2VGplAKxTWuoOEVNNOqKUGg09C5s4V8qzDhN_rJoafCMeIOldm9vo52u34,"Big Data in Smart Ecosystems: Trends, Challenges and Future Prospectus", 10.1007/978-3-031-34873-0_2
617,997,publication/376887861_The_Role_of_Big_Data_Analysis_in_Enterprise_Transformation_Evidence_from_Taobao_and_Alibaba?_sg=cACsvpNvGlwt2LSn0bdCXjxqpjmvPZIRay1-JlhAQY4y81biNGPAXpzPPockly2Y5YRzrLkgNoes6D0,The Role of Big Data Analysis in Enterprise Transformation: Evidence from Taobao and Alibaba, 10.54254/2754-1169/65/20231591
618,998,publication/376139996_Big_Data_and_Health_Analytics_explained?_sg=7rTFPx-gkLhs4JzQ7x8AmI7ZN3a-IoWlHEChfi3EMtAcqTIHenGQkkEKVXkpfzYZcKuzqjzjkmQytCI,Big Data and Health Analytics explained, 10.1016/B978-0-443-13963-5.00004-2
619,999,publication/375964766_Alignment_of_Big_Data_Perceptions_Across_Levels_in_Healthcare_The_case_of_New_Zealand?_sg=9PkDMXMB2lF_yRfPnb0XvdW7qfzUxO041g1rmYmGtLwCD_DSygd_4G_kzwIpsyRLUNJ-y90H03kTA6M,Alignment of Big Data Perceptions Across Levels in Healthcare: The case of New Zealand, 10.3127/ajis.v27i0.4067
620,1004,publication/377129217_A_Methodology_for_the_Assessment_of_the_Impact_of_Data_Protection_Risks_in_the_Context_of_Big_Data_Analytics_A_Delphi_Study?_sg=OkhRxWouLM_cUoBphRCEO2QPt6L-lOUAQ-ua-QcM_x-CBASdz9sL_LlZWTnezwD7cDHUBMg_OQDwRtU,A Methodology for the Assessment of the Impact of Data Protection Risks in the Context of Big Data Analytics: A Delphi Study, 10.1007/978-3-031-44939-0_1
